ds,yhat,yhat_lower,yhat_upper,y,cutoff
2007-09-28,62.26126132520557,61.60297570777184,62.9421879441372,63.00346755981445,2007-09-27
2007-10-01,62.569595647451635,61.951812878360364,63.293603041433514,63.66133499145508,2007-09-27
2007-10-02,62.81812470720315,62.1106500791769,63.50902778838636,63.30297470092773,2007-09-27
2007-10-03,63.174592579166855,62.54009539512913,63.899698819954686,62.25471878051758,2007-09-27
2007-10-04,63.47209543874509,62.724136581575515,64.21444699478525,61.87498092651367,2007-09-27
2007-10-05,63.77084343264921,63.05499798820542,64.61547932824759,62.20122909545898,2007-09-27
2007-10-08,64.58551944640736,63.854710194318635,65.36545053898905,62.987422943115234,2007-09-27
2007-10-09,64.90904340447094,64.15382968454192,65.72226333241902,63.27090835571289,2007-09-27
2007-10-10,65.35737395760749,64.59242199657945,66.235848187422,63.44203186035156,2007-09-27
2007-10-11,65.7441020919331,64.95272586303452,66.74443510785953,63.13720703125,2007-09-27
2007-10-12,66.11438632918419,65.28700477409362,67.08231380527181,63.008819580078125,2007-09-27
2007-10-15,67.31982911382909,66.44794333168093,68.3412603776493,63.1264762878418,2007-09-27
2007-10-16,67.8785691742406,67.01657916335547,68.90069712475447,63.96620941162109,2007-09-27
2007-10-17,68.52627016603604,67.5571639496714,69.71883848869297,61.92316436767578,2007-09-27
2007-10-18,69.00695708383937,68.06150119628713,70.26852338144069,61.39897537231445,2007-09-27
2007-10-19,69.35581598737289,68.38031688577283,70.60565157611542,60.05118179321289,2007-09-27
2007-10-22,70.23795904305756,69.12422851320248,71.70290229728512,60.634185791015625,2007-09-27
2007-10-23,70.65160829512504,69.4802342386144,72.2703654014875,61.334808349609375,2007-09-27
2007-10-24,71.10277415227786,69.76039804163234,72.88558730235364,60.40953826904297,2007-09-27
2007-10-25,71.34468581565072,69.91969529129113,73.17567970960266,60.33465576171875,2007-09-27
2007-10-26,71.45603999535018,69.95192578533768,73.63487809599879,60.82674789428711,2007-09-27
2007-10-29,71.74732259071374,70.16901855425331,74.0378978631878,61.39897537231445,2007-09-27
2007-10-30,71.90988046418038,70.13456498738292,74.61536736093176,61.03529357910156,2007-09-27
2007-10-31,72.10148549708481,70.09642161733639,74.94788835505388,62.10498809814453,2007-09-27
2007-11-01,72.15773132586808,69.90232955394434,74.95163560107635,60.783912658691406,2007-09-27
2007-11-02,72.22546005950713,70.00374880255511,75.48113422529036,61.28664016723633,2007-09-27
2007-11-05,72.78870302982229,70.253798470238,76.17605185604388,60.65020751953125,2007-09-27
2007-11-06,72.88811510528885,70.26133946001359,76.47356358170316,60.52721405029297,2007-09-27
2007-11-07,72.92740821868496,69.94920186274585,76.8487603364432,59.6201400756836,2007-09-27
2007-11-08,72.81386724842937,69.64201166430394,77.07680586083843,56.95257568359375,2007-09-27
2007-11-09,72.748148458733,69.48583661946226,77.1853330716443,53.80733489990234,2007-09-27
2007-11-12,73.07707538454311,69.65052982739263,77.66883096426506,54.45140075683594,2007-09-27
2007-11-13,73.17120859583798,69.52494025146719,78.00760043402217,56.50170516967773,2007-09-27
2007-11-14,73.30575165881004,69.58708244672789,78.5645086520975,55.51950454711914,2007-09-27
2007-11-15,73.38367942420994,69.30492564926968,78.73908178048795,55.60536193847656,2007-09-27
2007-11-16,73.54355099392076,69.23866716022103,79.17150402103925,56.24410629272461,2007-09-27
2007-11-19,74.12246231484373,69.65381552221568,79.83908135406352,54.86467361450195,2007-09-27
2007-11-20,74.18940355476064,69.42233901456598,80.50917726067729,55.50873947143555,2007-09-27
2007-11-21,74.30849127193586,69.35983813289116,81.00775468878953,54.86467361450195,2007-09-27
2007-11-22,74.3705774587949,69.29014856357036,81.16125057148852,55.35578727722168,2007-09-27
2007-11-23,74.48169820629796,68.9819210204099,81.65287356205478,55.846900939941406,2007-09-27
2007-11-26,74.77658105561174,69.25090260337299,82.23001312483272,54.73049545288086,2007-09-27
2007-11-27,74.79710566306085,69.12829951075722,82.60829112996414,55.72882843017578,2007-09-27
2007-11-28,74.86850510921477,68.95365116225535,83.22783893321886,57.628849029541016,2007-09-27
2007-11-29,74.83417545565833,68.66606728700023,83.33493495500467,57.69862747192383,2007-09-27
2007-11-30,74.80484239492718,68.58674785139256,83.44809226603832,56.45340347290039,2007-09-27
2007-12-03,75.13216991146004,68.49696766289296,84.17077232606482,56.80227279663086,2007-09-27
2007-12-04,75.38752177427128,68.49572819042578,84.5642803056308,57.2316780090332,2007-09-27
2007-12-05,75.66523527155097,68.62241316604272,85.20333228012784,58.052852630615234,2007-09-27
2007-12-06,75.71491261747042,68.5728084712497,85.42855940175365,58.87944030761719,2007-09-27
2007-12-07,75.64047043350996,67.82583766345604,85.71316413204046,58.42859649658203,2007-09-27
2007-12-10,75.70610348284437,67.91895353797717,85.93943703867268,58.71306228637695,2007-09-27
2007-12-11,75.93046121749921,67.8042885793729,86.58997270339255,57.424903869628906,2007-09-27
2007-12-12,76.18710726851491,68.00769197229859,87.14300649991803,58.21924209594727,2007-09-27
2007-12-13,76.24765481058456,67.91622551503863,87.98953326269057,58.0635986328125,2007-09-27
2007-12-14,76.26993240315758,67.69111716451732,88.06073070589873,56.77008438110352,2007-09-27
2007-12-17,77.12458200702908,67.8959557714027,89.58619972208614,56.10452651977539,2007-09-27
2007-12-18,77.55140997910651,68.40623836884667,90.3258229972431,57.059906005859375,2007-09-27
2007-12-19,77.9131889441556,68.49895069920339,90.88689885636578,57.505401611328125,2007-09-27
2007-12-20,78.02460994963481,68.03378742943661,91.2961428972907,58.41786193847656,2007-09-27
2007-12-21,78.09919473388607,67.82512449813593,91.64219301131828,59.60403060913086,2007-09-27
2007-12-24,79.08248770111534,68.4496835258408,92.80285342717123,59.926063537597656,2007-09-27
2007-12-25,79.4784606954427,68.6359987004974,93.94719418563018,59.90190887451172,2007-09-27
2007-12-26,79.81309157468013,68.63205530994493,94.86963536341584,59.87775421142578,2007-09-27
2007-12-27,79.92918895765611,68.26498156265416,95.13031834725656,58.82577896118164,2007-09-27
2007-12-28,80.02320507344122,68.10519211807603,95.8147784508645,59.08876800537109,2007-09-27
2007-12-31,80.78552739197102,68.527501173139,96.88866811399366,58.02068328857422,2007-09-27
2008-01-01,81.12571606702369,68.18670471287253,97.60352719080845,57.105546951293945,2007-09-27
2008-01-02,81.536904000715,68.71628332101065,98.3678663689509,56.19041061401367,2007-09-27
2008-01-03,81.84491777209085,68.59530853071925,99.27982821830955,56.3031120300293,2007-09-27
2008-01-04,82.14520208147671,68.48198478768637,100.14998625207369,54.279666900634766,2007-09-27
2008-01-07,82.76082716371793,68.91364139264343,101.14841104754002,53.69999313354492,2007-09-27
2008-01-08,82.87282243993296,68.42726841110469,101.6867719594015,52.37961959838867,2007-09-27
2008-01-09,83.07501701881064,68.43495610386574,102.19813168915543,52.76607131958008,2007-09-27
2008-01-10,83.1963681357835,68.0104546030179,102.85780007246426,53.63019943237305,2007-09-27
2008-01-11,83.31274545050162,68.11818019097454,103.31481045469424,52.42256546020508,2007-09-27
2008-01-14,83.62612048426236,67.99751707201798,104.1308517118356,55.24576568603516,2007-09-27
2008-01-15,83.84150823023752,67.88706541994891,104.80800866743282,54.65534591674805,2007-09-27
2008-01-16,84.19290731337041,67.8215197878785,105.9501796011579,54.54799270629883,2007-09-27
2008-01-17,84.41657222275231,67.52147535361091,106.76292425442278,54.26354598999024,2007-09-27
2008-01-18,84.5415848951552,67.64681433848791,107.34757434653172,55.49801254272461,2007-09-27
2008-01-21,84.69687145258555,67.32086959480085,107.60826528790159,54.9129695892334,2007-09-27
2008-01-22,84.90712331644846,67.27459916034749,108.78033927786912,54.32792663574219,2007-09-27
2008-01-23,85.24187839026435,66.97033644862262,109.31539879678712,56.94721603393555,2007-09-27
2008-01-24,85.42126044796608,66.83673190129508,109.94300817206053,57.3819465637207,2007-09-27
2008-01-25,85.50667141066309,66.41945531884159,110.68393143378613,56.099151611328125,2007-09-27
2008-01-28,85.82104401359364,66.49339257181789,111.12934718765281,56.34606170654297,2007-09-27
2008-01-29,86.06997732829294,66.35198498208891,111.99350363961071,56.94721603393555,2007-09-27
2008-01-30,86.40069133269566,66.4450626139606,112.43027696989108,56.70566940307617,2007-09-27
2008-01-31,86.6026934361939,65.88810787154861,113.02572051994899,57.48929977416992,2007-09-27
2008-02-01,86.8316297810912,65.95791576983801,113.46096898537192,58.54666519165039,2007-09-27
2008-02-04,88.14823560665538,66.50521277107218,115.14942609022634,57.92942810058594,2007-09-27
2008-02-05,88.56683791626476,66.33105698605208,116.35046816240649,56.36752700805664,2007-09-27
2008-02-06,88.89693710084066,66.22139198755923,117.2603891260705,55.81258392333984,2007-09-27
2008-02-07,88.99419191333322,66.19367198146823,117.66605616324759,55.13911437988281,2007-09-27
2008-02-08,89.09584433468963,65.53602641637937,118.15834819032064,55.640174865722656,2007-09-27
2008-02-11,90.01424617300657,66.50565360968906,120.15601999317764,56.6477165222168,2007-09-27
2008-02-12,90.28145154452963,66.56510597457125,120.7151307495682,57.3966064453125,2007-09-27
2008-02-13,90.52183272594854,65.89260336043668,121.27821652666842,58.4149169921875,2007-09-27
2008-02-14,90.62344524143576,65.44205565895994,121.49146402684804,57.18109893798828,2007-09-27
2008-02-15,90.78959193727653,65.49979858894244,122.1483835955647,57.19725799560547,2007-09-27
2008-02-18,91.48220438473915,65.42610428084002,123.73763126164494,56.88476943969727,2007-09-27
2008-02-19,91.49853334252296,65.57686666076583,123.7464050812003,56.57228088378906,2007-09-27
2008-02-20,91.49328381095606,65.37940345095605,123.95908900243647,58.10781478881836,2007-09-27
