ds,yhat,yhat_lower,yhat_upper,y,cutoff
2010-05-26,1.6034896275012596,-1.0744804457961232,4.170976761834955,1.9928656172621577,2009-09-16
2010-05-27,1.6177939924007625,-1.108424014494007,4.246796102157567,2.0300187602482973,2009-09-16
2010-05-28,1.6272524095001848,-1.0795509217158452,4.238673180310467,2.0438558430678637,2009-09-16
2010-05-31,1.6322635503424066,-1.1588904053597615,4.2646652263422675,2.0515149934701387,2009-09-16
2010-06-01,1.6351503794296272,-1.148617273613701,4.300955048597122,2.059115926897662,2009-09-16
2010-06-02,1.640925249820979,-1.1644157822002725,4.354511721998481,2.071006280118723,2009-09-16
2010-06-03,1.6516593319123896,-1.2536218115322042,4.380360680618573,2.06785675445902,2009-09-16
2010-06-04,1.6607122867355095,-1.233471065864113,4.455641652900486,2.0402676623755114,2009-09-16
2010-06-07,1.6707769948641575,-1.240778520292526,4.469429038170894,2.020460250994007,2009-09-16
2010-06-08,1.6687363176523173,-1.3114498434121518,4.469321241808835,2.0140239823645385,2009-09-16
2010-06-09,1.6649932847111455,-1.2770913631993706,4.509459573855085,1.989130410278733,2009-09-16
2010-06-10,1.6642671287153443,-1.3379329375724471,4.540492285178879,2.0187455482049668,2009-09-16
2010-06-11,1.6633484430362582,-1.3577429661501075,4.50014720995327,2.030650629471832,2009-09-16
2010-06-14,1.6643645215617908,-1.389218921197597,4.556325041602386,2.0336825863609884,2009-09-16
2010-06-15,1.6616912751349546,-1.4009005744896386,4.54635028572901,2.0547355119939166,2009-09-16
2010-06-16,1.655940219983295,-1.3973766576475164,4.581522132845162,2.0834313744354,2009-09-16
2010-06-17,1.6520521001061237,-1.4086627152950137,4.561545862275002,2.1005709339788603,2009-09-16
2010-06-18,1.6477821219941127,-1.4443009174318315,4.596918441943943,2.108630351696646,2009-09-16
2010-06-21,1.643348100704832,-1.467750637502104,4.582078684933058,2.0942983112798257,2009-09-16
2010-06-22,1.6407370337001908,-1.4888451811905878,4.6058631540928845,2.1078272107168345,2009-09-16
2010-06-23,1.636604966013298,-1.521372907719856,4.596314986282148,2.097254883980565,2009-09-16
2010-06-24,1.6365511087965035,-1.5302644411742383,4.651537808163935,2.089958005946783,2009-09-16
2010-06-25,1.6385248654162743,-1.5389931397278467,4.678132177510242,2.081370988799031,2009-09-16
2010-06-28,1.658326327198278,-1.6113275134774525,4.752307489830634,2.0873523681244377,2009-09-16
2010-06-29,1.6608025115947236,-1.6232503032754864,4.747116816720166,2.0410882052754276,2009-09-16
2010-06-30,1.6586025405800804,-1.6423552144948776,4.814363541674418,2.0228089900218067,2009-09-16
2010-07-01,1.6577190137485158,-1.6593679032933122,4.844426885427266,2.010609019375561,2009-09-16
2010-07-02,1.657644614925742,-1.701547530707571,4.822805345548989,2.004392014911377,2009-09-16
2010-07-05,1.6843445184766683,-1.744869595838137,4.945650379156747,2.0078081648169843,2009-09-16
2010-07-06,1.694619353090252,-1.819449515942363,4.990192626418629,2.011212684362197,2009-09-16
2010-07-07,1.6991492723303154,-1.8467919455449182,5.054962736756007,2.0507999429137063,2009-09-16
2010-07-08,1.700928146325691,-1.8440409559723485,5.061971924445268,2.048555269751846,2009-09-16
2010-07-09,1.6983266773334134,-1.872111537315281,5.070373442845475,2.054465738619939,2009-09-16
2010-07-12,1.708128029934251,-1.9068587280629583,5.160940103093822,2.0454504269317284,2009-09-16
2010-07-13,1.7180504017456055,-1.9364139687810824,5.225443752339998,2.023882058273491,2009-09-16
2010-07-14,1.7248031316172425,-1.9054969727380155,5.275480643032588,2.0275685841410325,2009-09-16
2010-07-15,1.7291026682607635,-2.031346118417992,5.297603198769788,2.022490649678849,2009-09-16
2010-07-16,1.7274496681806735,-2.032650144054082,5.325334868162797,2.0163077493909327,2009-09-16
2010-07-19,1.7309307976109944,-2.089264502861744,5.361463750633655,1.9988693400317996,2009-09-16
2010-07-20,1.7383158406649573,-2.089561751410993,5.422581326352536,2.024239261005713,2009-09-16
2010-07-21,1.7428307046617106,-2.0965294744412555,5.4801203430051455,2.033525399853133,2009-09-16
2010-07-22,1.7452339292970063,-2.127708346580458,5.527602806062174,2.052151989010038,2009-09-16
2010-07-23,1.7424358628303354,-2.1137526321368676,5.545447131774262,2.055697304717654,2009-09-16
2010-07-26,1.7530919270578214,-2.232591301465095,5.561235683344674,2.053155432331031,2009-09-16
2010-07-27,1.7659411917063068,-2.2820031955142386,5.636766799790899,2.0714989969312203,2009-09-16
2010-07-28,1.7755303330703391,-2.3014070311662875,5.679919598001433,2.0596139886026594,2009-09-16
2010-07-29,1.781123666686229,-2.34453892017351,5.727042057230469,2.048632908823333,2009-09-16
2010-07-30,1.7785903335542042,-2.302760981740937,5.779347655848981,2.0452949561211216,2009-09-16
2010-08-02,1.777162989425313,-2.3491687750385233,5.791338589029902,2.0630183611609803,2009-09-16
2010-08-03,1.787939273101205,-2.4071924006210166,5.829637648121808,2.063324059770706,2009-09-16
2010-08-04,1.7994281602721667,-2.4414389389430022,5.966055195417355,2.0673245330039762,2009-09-16
2010-08-05,1.810416008784905,-2.447516681137575,5.948335698334585,2.0624456063109387,2009-09-16
2010-08-06,1.8142568876522376,-2.504785460639073,5.984431927188872,2.0562746076611798,2009-09-16
2010-08-09,1.811289901796197,-2.477127855448773,5.995560678120758,2.062636379202089,2009-09-16
2010-08-10,1.815246048865516,-2.533452368157948,6.06481395912989,2.0536565320108893,2009-09-16
2010-08-11,1.8214728768812762,-2.57878603963991,6.056798312350561,2.01746689510834,2009-09-16
2010-08-12,1.8309634341074894,-2.637236547019964,6.147544559228369,2.0238421091537937,2009-09-16
2010-08-13,1.8369580852495022,-2.6491859174664873,6.163339085105617,2.0131011152894214,2009-09-16
2010-08-16,1.842333125416728,-2.6757423015146973,6.21315460411271,2.0072227183908105,2009-09-16
2010-08-17,1.8457983477307753,-2.7525120857547973,6.292465711321313,2.0245567934000546,2009-09-16
2010-08-18,1.8506858573690583,-2.7539429355189315,6.301318028568622,2.028912576050151,2009-09-16
2010-08-19,1.8587970336693564,-2.811511430026526,6.342896282185406,2.016227496023899,2009-09-16
2010-08-20,1.863599061645547,-2.844463662483017,6.387050622404777,2.015266622237146,2009-09-16
2010-08-23,1.8672831501445857,-2.9427045820235276,6.444791723882787,1.9997648934959351,2009-09-16
2010-08-24,1.87247505113806,-2.9120375653686974,6.496081307003544,1.9755938126694048,2009-09-16
2010-08-25,1.8809360130939634,-2.9964636188197558,6.540383956729166,1.9878554965788668,2009-09-16
2010-08-26,1.8939328883859907,-3.0171677044583016,6.630733240814156,1.9770515172982095,2009-09-16
2010-08-27,1.9036600336728464,-3.04193348359703,6.703407519265815,1.9826129316876528,2009-09-16
2010-08-30,1.9082946918818502,-3.077244049512797,6.766178881284139,1.9862482138958553,2009-09-16
2010-08-31,1.9074677401428661,-3.113957937816582,6.714878459997541,1.9887193253617894,2009-09-16
2010-09-01,1.9085146017444221,-3.153331153462948,6.8104367820635,2.0180265704047775,2009-09-16
2010-09-02,1.9151055492331053,-3.210422470242723,6.852434758531713,2.025350120630969,2009-09-16
2010-09-03,1.9215298643776912,-3.2740821040142163,6.872463241184148,2.0511861042859394,2009-09-16
2010-09-06,1.930533822708394,-3.313800930539559,6.889267868242549,2.0493296079736596,2009-09-16
2010-09-07,1.9270650774334437,-3.357233196161506,6.929528650415621,2.0474696586713654,2009-09-16
2010-09-08,1.9202198358961624,-3.3771260862921304,6.929986699981695,2.067096575492628,2009-09-16
2010-09-09,1.915208721487688,-3.376657938507011,6.960489584341033,2.0676667940413753,2009-09-16
2010-09-10,1.9096057235156492,-3.451707597214898,6.984020424005982,2.0689579343187834,2009-09-16
2010-09-13,1.9006812301014107,-3.4334484835275307,6.957564630474708,2.082645398709821,2009-09-16
2010-09-14,1.8945100123660052,-3.419247789985886,6.937994209217786,2.0864573737146137,2009-09-16
2010-09-15,1.8833055937324321,-3.4755050983754856,6.981430137807392,2.094482927705669,2009-09-16
2010-09-16,1.8717791894669822,-3.51761723376431,6.905452648213797,2.1177106129043244,2009-09-16
2010-03-16,1.9184832235508016,1.8627218326846693,1.9803483671040927,1.90889973378972,2010-03-15
2010-03-17,1.9318727680798014,1.8740957131023386,1.993516156973441,1.9074283421822635,2010-03-15
2010-03-18,1.9511514740886435,1.8942652593224785,2.010617927471681,1.9097904294708639,2010-03-15
2010-03-19,1.9703389524463002,1.9106277594927346,2.0283304419443215,1.8990493606173717,2010-03-15
2010-03-22,2.008754880083009,1.9534135110771014,2.0727362002472347,1.910235409392327,2010-03-15
2010-03-23,2.017749611028447,1.957844519692729,2.0756656140968937,1.9261700808374298,2010-03-15
2010-03-24,2.0313117249667556,1.9708525049397867,2.0899799901851788,1.9305832748742646,2010-03-15
2010-03-25,2.0521001225314923,1.994126717696291,2.107797037256674,1.918653882802272,2010-03-15
2010-03-26,2.073191366365771,2.016673469771615,2.1350499589895953,1.9372314227602907,2010-03-15
2010-03-29,2.1072944960202133,2.0459483485830194,2.169578506209008,1.9436637001304198,2010-03-15
2010-03-30,2.1084699984900834,2.045897991739214,2.1690819803079733,1.9584430806152975,2010-03-15
2010-03-31,2.110361114256,2.0481964888027644,2.17404322723143,1.9548322466550758,2010-03-15
2010-04-01,2.1170124648111086,2.048131129345575,2.180814525630298,1.9589513870103026,2010-03-15
2010-04-02,2.1246758201407676,2.0557039730030238,2.186208019742868,1.9642768079296145,2010-03-15
2010-04-05,2.1501453245578674,2.084845174900966,2.2123646953833225,1.9695740189044704,2010-03-15
2010-04-06,2.1545281517989747,2.0870581061813507,2.2221331118030805,1.9739671481756995,2010-03-15
2010-04-07,2.1557528205860947,2.0859444638273112,2.2208728079213866,1.9783825413269447,2010-03-15
2010-04-08,2.156551816211619,2.0890388539852283,2.2263938564841825,1.9756773279250885,2010-03-15
2010-04-09,2.1558067271023713,2.0814340953396098,2.224802775824761,1.9833161507406072,2010-03-15
2010-04-12,2.1762698836886205,2.1059011741955804,2.241339451548212,1.9853817230651407,2010-03-15
2010-04-13,2.184871906165197,2.1088828964753734,2.256871949458822,1.985959576109438,2010-03-15
2010-04-14,2.188909401586609,2.1062680584049454,2.264651435052974,1.9993176044776029,2010-03-15
2010-04-15,2.190982281066053,2.1179246783862387,2.266167105739392,2.0123781937989,2010-03-15
2010-04-16,2.1921152937506494,2.1152861705552537,2.266068614168519,2.0062532771217114,2010-03-15
2010-04-19,2.2336417631314647,2.1578458424132037,2.3078382020197936,2.0049184699975715,2010-03-15
2010-04-20,2.24927950730502,2.1712952739587985,2.3245598354626904,1.9948300434419304,2010-03-15
2010-04-21,2.2578497422087183,2.17188945710245,2.3389912069582897,2.052923793054953,2010-03-15
2010-04-22,2.2631137833672246,2.1759030940632473,2.3464437091119335,2.0805083723921705,2010-03-15
2010-04-23,2.2680193432980675,2.1768570521686312,2.3474502800107984,2.0967384365719597,2010-03-15
2010-04-26,2.327925214468688,2.240687113422286,2.414563076590343,2.0918152464904596,2010-03-15
2010-04-27,2.348017446861257,2.254660428919055,2.433092468600749,2.0637437433100465,2010-03-15
2010-04-28,2.357982208590555,2.2591200215506224,2.4541011871000165,2.062063102217914,2010-03-15
2010-04-29,2.360588910956472,2.269716106433852,2.4579231833347337,2.088618710388761,2010-03-15
2010-04-30,2.3580677716321445,2.261977006919701,2.453995654312201,2.060112106205606,2010-03-15
2010-05-03,2.380682865920634,2.2794071801003764,2.486699732192702,2.080058021272084,2010-03-15
2010-05-04,2.3940756934967835,2.288528374235508,2.4931005828041113,2.050838093489125,2010-03-15
2010-05-05,2.402800567144214,2.292219964685557,2.512847382951636,2.040384994852467,2010-03-15
2010-05-06,2.4063084108986317,2.29356662488062,2.5123065789533214,2.001593996455588,2010-03-15
