horizon,mse,rmse,mae,mape,mdape,smape,coverage
187 days,0.1721645477988479,0.4149271596302752,0.22843705328750866,0.07169296824695931,0.03373135433281474,0.06682066497529687,0.8557117224880383
188 days,0.17581784211536214,0.41930638215434085,0.23065296524516804,0.07231835699259732,0.0344061889352406,0.0673622365928246,0.8550388755980861
189 days,0.18004914213007503,0.4243219793153249,0.23365505006009893,0.07322392494245161,0.03455258133452372,0.06815700202472301,0.8545155502392344
190 days,0.1832898119398963,0.4281235942340673,0.235107196270551,0.07366545419426007,0.03500813839901863,0.06844177404831465,0.8575994318181818
191 days,0.17994252985614415,0.42419633409088314,0.2335436220461596,0.07311766039521411,0.0350918516161003,0.06802513998699983,0.8643465909090909
192 days,0.1792147673068013,0.4233376516526746,0.23398410169004372,0.07325690263024374,0.03526932510560046,0.06829385630693553,0.8699162679425837
193 days,0.18690986190994655,0.43233073209054496,0.23748796757463894,0.0743879880122387,0.035048136779252656,0.06918948873498872,0.8713367224880383
194 days,0.1921545269236782,0.4383543394603026,0.23908401440507862,0.07483946954027444,0.03526932510560046,0.06948658233539007,0.873430023923445
195 days,0.1959853275005602,0.4427023012144394,0.24091803023356873,0.07531426080349815,0.035378949965381136,0.06986589782886402,0.8749252392344498
196 days,0.20055582559610485,0.44783459624743693,0.2437433976439921,0.07615542098314675,0.03593438360959035,0.0705722191736117,0.8779904306220095
197 days,0.20432901733969644,0.4520276732012062,0.2448652290726608,0.07651712756315805,0.03593438360959035,0.07073748445196061,0.8839488636363636
198 days,0.20060022850967635,0.4478841686303238,0.2430605403561007,0.07590273188888874,0.03606944473632439,0.0702590103919196,0.8920454545454546
199 days,0.19980512464020375,0.4469956651246226,0.2435854813003721,0.07606515949999494,0.03593438360959035,0.07054525544770747,0.8989982057416269
200 days,0.2085597857413533,0.45668346339817617,0.24715334415791423,0.07720410603385598,0.03593438360959035,0.07140716311478724,0.9025867224880383
201 days,0.2145835585915149,0.4632316467940364,0.2486440371848482,0.07762370627821895,0.03561559302592577,0.07164418786079228,0.9061004784688996
202 days,0.21918599606849495,0.4681730407322649,0.2504703364249429,0.07810866929217104,0.03593438360959035,0.07201760054387149,0.909688995215311
203 days,0.22446951859553196,0.47378214254605666,0.2532880739735638,0.07896093666464309,0.03606944473632439,0.07271644093338318,0.9135017942583731
204 days,0.2284522132631299,0.47796674911873305,0.2543557569146808,0.07928896243914073,0.03593438360959035,0.07284448288211712,0.9178977272727273
205 days,0.2242068243446296,0.47350483032871965,0.25222285580191545,0.07854702369741659,0.03644905915101933,0.07225512832424429,0.9232954545454546
206 days,0.22319793949104083,0.4724382917281799,0.2526180357822048,0.07864973220988754,0.03644905915101933,0.07250356018068443,0.9274820574162679
207 days,0.23234034596600447,0.4820169560980241,0.25641834127025326,0.0798302807054137,0.03677567997027928,0.07341225912949802,0.9282296650717704
208 days,0.23854514427085885,0.48841083553792997,0.2582318791883943,0.08032652254081118,0.03637176106609516,0.07373112642594137,0.9295753588516746
209 days,0.24290090575238904,0.49284978010788344,0.26016953621931876,0.08083047079829225,0.03641517761343505,0.07414406917706096,0.9317434210526315
210 days,0.24762133297051764,0.4976156478352722,0.2627384716853697,0.08159590763377557,0.037338992920322105,0.0747877148689287,0.9333133971291866
211 days,0.2515348230822763,0.5015324746038649,0.26364261678142387,0.08190050598294346,0.0365483462023493,0.07487660286012375,0.9355823863636363
212 days,0.24691710521059795,0.4969075419135817,0.26139160720746957,0.08113903873300642,0.0365483462023493,0.07426554921959412,0.9396306818181818
213 days,0.2458275153871594,0.4958099589431009,0.26151701439380803,0.08119070601568498,0.037108072035404595,0.07445666366852238,0.9424342105263158
214 days,0.25543065626039546,0.5054014802712745,0.2650799248501532,0.08233655104761367,0.037535686483080935,0.07531163136919612,0.9424342105263158
215 days,0.2618462102843199,0.5117091070953496,0.2664909263674014,0.08275007611343031,0.037535686483080935,0.07553698985202396,0.9437799043062202
216 days,0.26663264607665543,0.516364838149012,0.2684346663728483,0.08336170980126946,0.037739156684426074,0.07601221277954835,0.945275119617225
217 days,0.2713772952664661,0.5209388594321469,0.2708920030751291,0.08412665715114295,0.038571885416450576,0.07665220340024376,0.945349880382775
218 days,0.2746086035793182,0.5240311093621429,0.2715931892348317,0.08434007735981228,0.038507682446815655,0.07667496207155616,0.9461647727272727
219 days,0.2693265817976076,0.5189668407495874,0.26941823194968373,0.08358644591700427,0.038449703467988844,0.0760964253892416,0.9488636363636364
220 days,0.2682164569820143,0.5178961835947571,0.2696661822065949,0.0836829275136896,0.03869929292575204,0.0763534337276502,0.9502840909090909
221 days,0.2781650355427096,0.5274135337121238,0.2733486847974231,0.08487985820863163,0.038571885416450576,0.07726004849756554,0.9488636363636364
222 days,0.2840631235503798,0.5329757251042301,0.27494042818148734,0.08532884307305509,0.038818495626035135,0.07755042566293707,0.9487888755980861
223 days,0.2878607447749103,0.5365265555169756,0.2769395754893664,0.08591056976578298,0.03948741505050059,0.0780443544679633,0.9502093301435406
