ds,yhat,yhat_lower,yhat_upper,y,cutoff
2015-09-16,89.80404403642902,81.15208955656776,97.74602210902158,72.17669677734375,2015-02-17
2015-09-17,90.03081915933255,80.77980091821269,98.15209405187588,72.35218048095703,2015-02-17
2015-09-18,90.2111832954945,81.4315123460835,98.42011404678439,71.24598693847656,2015-02-17
2015-09-21,90.3307240019192,81.71006371358115,98.97318584675628,71.04764556884766,2015-02-17
2015-09-22,90.4392355233344,81.17663825124905,99.1770022557118,71.1315689086914,2015-02-17
2015-09-23,90.51511029809846,81.68641593054508,99.39718354998534,70.94082641601562,2015-02-17
2015-09-24,90.52809502294058,81.31269944276008,99.23620994341769,70.55177307128906,2015-02-17
2015-09-25,90.45775746859172,80.73433109997859,99.24253850091583,69.42267608642578,2015-02-17
2015-09-28,89.75677702009092,80.06517810113404,98.99216269697288,69.7049560546875,2015-02-17
2015-09-29,89.61889184678385,79.84688202367136,98.62189337350118,70.97896575927734,2015-02-17
2015-09-30,89.50174876862138,79.94824614694481,98.62090578774917,71.21546173095703,2015-02-17
2015-10-01,89.39600517186669,79.61225977062038,98.21159585484219,71.07815551757812,2015-02-17
2015-10-02,89.27993519896623,79.81465196172057,98.55557025270883,71.65795135498047,2015-02-17
2015-10-05,88.56653420976863,78.80781100789449,97.67489105596705,72.29112243652344,2015-02-17
2015-10-06,88.40037543939576,78.50947156591529,97.47840617192303,71.26886749267578,2015-02-17
2015-10-07,88.28043615377933,78.19617695102015,97.4743422136201,72.458984375,2015-02-17
2015-10-08,88.23856443734789,78.27702850363744,97.99149279527154,72.53528594970703,2015-02-17
2015-10-09,88.26567280349249,78.25962920795018,97.95281103517378,72.75652313232422,2015-02-17
2015-10-12,88.0593211518119,77.62619018051997,97.68464103656558,73.22949981689453,2015-02-17
2015-10-13,87.953759690991,77.77548902247501,97.4911782711901,72.81754302978516,2015-02-17
2015-10-14,87.85943522576629,77.55548904991586,98.00182216239948,72.11567687988281,2015-02-17
2015-10-15,87.86803408377807,77.47307445989524,97.40371875861543,74.11444854736328,2015-02-17
2015-10-16,88.02499141543596,77.31426555198058,97.86436784487921,74.94596862792969,2015-02-17
2015-10-19,88.73818792530876,78.06712660948654,98.90055323623771,74.71712493896484,2015-02-17
2015-10-20,88.98838740802046,78.03465818766485,99.2055421756137,74.45012664794922,2015-02-17
2015-10-21,89.19184241714694,78.32688037844846,99.56616650835484,74.4806137084961,2015-02-17
2015-10-22,89.4107875310599,78.21792065113644,99.93442200657907,75.93013000488281,2015-02-17
2015-10-23,89.68331104180376,78.26512874319793,100.22092991991003,76.5251693725586,2015-02-17
2015-10-26,90.31298022089302,79.1481928502851,101.07971858900058,76.2428970336914,2015-02-17
2015-10-27,90.44529813071428,78.74377899475775,101.28280251457497,76.43360900878906,2015-02-17
2015-10-28,90.50233344502836,78.75812498180555,101.37131398009578,76.65486145019531,2015-02-17
2015-10-29,90.56058544807806,78.86052801857623,102.36858353439408,77.33383178710938,2015-02-17
2015-10-30,90.68197275841891,78.50547852678257,101.76984744037853,77.074462890625,2015-02-17
2015-11-02,91.08612848372042,79.07910282569767,102.69258562035373,77.94413757324219,2015-02-17
2015-11-03,91.17391086581121,78.959887334863,102.72363222740125,77.783935546875,2015-02-17
2015-11-04,91.14585509523177,78.81625831751823,102.44803992017,77.7686767578125,2015-02-17
2015-11-05,91.07055211652542,78.66908561967016,102.57555358550093,78.06620788574219,2015-02-17
2015-11-06,91.03809627883324,78.63152212305079,102.95563788025518,77.75341033935547,2015-02-17
2015-11-09,91.23996591792707,78.48086708454863,102.81879069295103,76.92949676513672,2015-02-17
2015-11-10,91.33089216336312,79.05455495268747,103.45719011362216,77.39484405517578,2015-02-17
2015-11-11,91.26411586705177,78.42810492565293,103.23463824724192,77.7076416015625,2015-02-17
2015-11-12,91.0786599848374,78.23900508450164,103.59027679345387,76.49464416503906,2015-02-17
2015-11-13,90.88055357832697,77.97376955752625,102.81515378946607,76.19713592529297,2015-02-17
2015-11-16,90.82005754219223,77.46217248160228,102.70928851788774,77.21939849853516,2015-02-17
2015-11-17,91.03379964050114,77.95776797992225,103.57640788765679,77.4330062866211,2015-02-17
2015-11-18,91.17629446030094,77.4262479559129,103.91222239395077,78.32556915283203,2015-02-17
2015-11-19,91.23615529691367,77.86461747975738,103.8394984965562,78.1882553100586,2015-02-17
2015-11-20,91.26693429831413,77.7530173963184,103.91979247452221,78.75696563720703,2015-02-17
2015-11-23,91.50375643315421,77.9429799227629,104.42519904425991,78.97981262207031,2015-02-17
2015-11-24,91.6868086398694,78.01127248337451,104.5264045674768,78.41883087158203,2015-02-17
2015-11-25,91.75974784369672,78.05193449465953,104.91176108563643,78.35733032226562,2015-02-17
2015-11-26,91.72379080455418,77.55160736863863,104.6487356855629,78.5148811340332,2015-02-17
2015-11-27,91.63925840139014,77.29810778296697,105.2127427885201,78.67243194580078,2015-02-17
2015-11-30,91.53650061520334,77.59457581072425,104.61565782176628,77.80399322509766,2015-02-17
2015-12-01,91.67582038320964,77.6359378387824,104.78210948770862,78.66472625732422,2015-02-17
2015-12-02,91.748695399035,77.24244332797684,105.47012319451547,78.426513671875,2015-02-17
2015-12-03,91.7261471976696,77.3815478676738,105.583289223423,77.45819854736328,2015-02-17
2015-12-04,91.62696822664785,77.16240300801515,104.99870111805414,79.11815643310547,2015-02-17
2015-12-07,91.22406526370875,76.63800236622833,105.30302054721113,79.40251159667969,2015-02-17
2015-12-08,91.28653535197145,76.49121621219683,105.01101024914902,78.71086883544922,2015-02-17
2015-12-09,91.33944634253797,76.66279239600824,105.33827693254482,78.50334930419922,2015-02-17
2015-12-10,91.32760710708737,76.41213370899226,104.9250984263609,78.87992858886719,2015-02-17
2015-12-11,91.21646471264884,76.04330646163655,105.68391430182366,78.14215850830078,2015-02-17
2015-12-14,90.38781113396428,75.59907386551333,104.44856099949168,78.50334930419922,2015-02-17
2015-12-15,90.29148029611862,75.00887101735219,104.58522127872541,80.02500915527344,2015-02-17
2015-12-16,90.27769331623273,75.23123704924976,104.45743490844688,80.88574981689453,2015-02-17
2015-12-17,90.32037901266231,75.06991269878122,104.63951758134114,79.6484375,2015-02-17
2015-12-18,90.37435138361901,75.11650058155843,105.05613827704583,78.34964752197266,2015-02-17
2015-12-21,90.25453598006821,74.91512262925072,104.72198374388559,78.06531524658203,2015-02-17
2015-12-22,90.32249669519456,74.68400285154779,105.07277512498482,78.9337158203125,2015-02-17
2015-12-23,90.4077547564804,74.86138554693062,105.0632210836883,79.53314971923828,2015-02-17
2015-12-24,90.49491462890002,74.44002306048372,105.32689877277213,79.70993041992188,2015-02-17
2015-12-25,90.55727091132675,74.75606029038971,105.74921213644632,79.51778411865234,2015-02-17
2015-12-28,90.37041537386463,74.76513520381219,105.34843935827266,79.32563781738281,2015-02-17
2015-12-29,90.41107418748996,74.26532623263614,105.10264008880931,79.94815826416016,2015-02-17
2015-12-30,90.49213821646258,74.17514665908143,105.65844404472095,79.75601196289062,2015-02-17
2015-12-31,90.61939316607575,74.64378912381285,105.53135559723725,78.94140625,2015-02-17
2016-01-01,90.77238638569739,74.15843234744567,106.53539239127777,78.08066940307617,2015-02-17
2016-01-04,90.86922800188822,74.50418884791446,105.76222625900459,77.21993255615234,2015-02-17
2016-01-05,90.89976826339812,73.74718819652624,106.51908914583014,77.5427017211914,2015-02-17
2016-01-06,90.92994087394982,74.13767865249204,106.40029115296898,77.15076446533203,2015-02-17
2016-01-07,91.01072315674989,74.21931957414031,107.21973319853511,76.25159454345703,2015-02-17
2016-01-08,91.15391205943162,73.98288559755106,107.04618281111762,75.4369888305664,2015-02-17
2016-01-11,91.20862496183472,73.7630760650608,107.48973386767088,74.98357391357422,2015-02-17
2016-01-12,91.07225532679796,73.8748323940598,106.82054981493805,75.49846649169922,2015-02-17
2016-01-13,90.85282252617023,73.35997775882366,106.96654781616175,74.56087493896484,2015-02-17
2016-01-14,90.65963295408802,73.4943434157397,106.83292984647977,75.99801635742188,2015-02-17
2016-01-15,90.574481336548,73.13169507312962,107.65633285888163,74.54551696777344,2015-02-17
2016-01-18,90.5252032444649,73.32701697837439,107.00542986011926,74.73765182495117,2015-02-17
2016-01-19,90.47947908177784,73.03063515560243,106.83396176906153,74.9297866821289,2015-02-17
