horizon,mse,rmse,mae,mape,mdape,smape,coverage
96 days,53.29336817824669,7.300230693495013,6.134270361264012,0.09588891661361001,0.08121991150101332,0.09395378063623282,0.3055472488038278
97 days,53.919397199577,7.342982854370354,6.1705054412835265,0.09661270680547429,0.08196246779171913,0.09459956074075494,0.3105562200956938
98 days,54.21217608236228,7.362891828783191,6.193628490434915,0.09721137112602189,0.082034020533848,0.09512348178390463,0.31593899521531105
99 days,54.187678170137154,7.361228034107975,6.185800692060383,0.09732458724299008,0.0818719428919771,0.09517708806749456,0.3229403409090909
100 days,54.10873923848208,7.355864275425565,6.1812269375420446,0.09730624485270321,0.08092715907685494,0.0951387931927694,0.32670454545454547
101 days,54.412758542940416,7.376500426553259,6.198160212692042,0.0976115692591593,0.08092715907685494,0.09542130791482206,0.3304425837320574
102 days,54.75547299610571,7.399694115036493,6.212721806217311,0.09775483753986046,0.08121991150101332,0.09561363851505002,0.3367972488038278
103 days,55.27675278135896,7.434833742684429,6.234886950008342,0.09793389920838327,0.0807086518164476,0.09587627129691599,0.345319976076555
104 days,56.17346680209916,7.494896050119652,6.276613010618579,0.09868770563678439,0.08157636952982095,0.09653712484464459,0.3511513157894737
105 days,56.93043367203729,7.545225886084345,6.313096484712872,0.09938753817251772,0.08219612470621003,0.09713886930003733,0.35488935406698563
106 days,57.2146809468491,7.564038666403623,6.309008566042882,0.09943051887790984,0.0822492925760751,0.09711839232084842,0.3625710227272727
107 days,57.11854953236148,7.55768149185724,6.291884065482129,0.0991612561970276,0.08194349563410597,0.09684161378697066,0.37144886363636365
108 days,57.269725022133485,7.567676329107468,6.292626399409598,0.09917656832275416,0.08212103688952521,0.09685306873977337,0.38015849282296654
109 days,57.52297364688232,7.584390130187286,6.286513771775234,0.09896510141577979,0.08219612470621003,0.09670277234801185,0.39002691387559807
110 days,57.991336089949975,7.615204271058655,6.294347909343782,0.09887905875577728,0.08219612470621003,0.096705372941036,0.3986244019138756
111 days,59.042406431339145,7.683905675588369,6.342076107575062,0.09962043783712932,0.0822492925760751,0.09735863831745303,0.40370813397129185
112 days,59.702817936915494,7.726759860181724,6.368274484302289,0.10015063800297481,0.0822492925760751,0.09779501722436058,0.40961423444976075
113 days,59.791574792255396,7.7325011989818275,6.347367451791675,0.09990173246312332,0.08173831411461696,0.09749518382799009,0.41953125
114 days,59.455969829247735,7.7107697300105995,6.314576946927192,0.09927758806588924,0.0807086518164476,0.0968813887227573,0.4268465909090909
115 days,59.416118017704115,7.708185131255224,6.3070610343352085,0.0990415783824448,0.08092715907685494,0.09666540870612823,0.433462918660287
116 days,59.828051051243754,7.73485947197774,6.314657868204963,0.098918831298753,0.08059118522397296,0.09662382575004988,0.43914473684210525
117 days,60.347959834660564,7.768394932974286,6.324457758042954,0.09886904920901728,0.08121991150101332,0.09666890997023092,0.44624700956937796
118 days,61.356568103239944,7.8330433487399995,6.366103132976354,0.09956825083924051,0.08121991150101332,0.09727659900409905,0.45133074162679426
119 days,62.32948415010183,7.894902415489493,6.4024837387186375,0.10021163695886787,0.08150967347672544,0.09781590582453642,0.4550687799043062
120 days,62.46989907402258,7.903790171431841,6.384261914763977,0.1000305353277669,0.08150967347672544,0.09757608472373307,0.4642045454545455
121 days,61.85761730486659,7.864961367029503,6.331947753614628,0.09922344212854445,0.07988828291948827,0.0967764940540663,0.4744318181818182
122 days,61.65155595512113,7.851850479671727,6.3106189252799165,0.0988360644451507,0.07916122203043803,0.09640879387727302,0.48310406698564595
123 days,61.91554776399278,7.868643324232759,6.301666047446701,0.09851990842166383,0.07934667249693733,0.09619103311736327,0.4909539473684211
124 days,62.18084062719627,7.885482903868112,6.30274625186504,0.09833365052593482,0.07863464560874772,0.09613271839610635,0.4952900717703349
125 days,62.79667848190715,7.924435530806415,6.32846909511978,0.09886748912019644,0.0787043745207201,0.09660737488564929,0.49887858851674644
126 days,63.12348675809242,7.9450290596128355,6.339665306176084,0.09933223170937124,0.07863464560874772,0.09698987121425443,0.5026166267942584
127 days,63.00107405971319,7.937321592307646,6.318447875453122,0.09918060093200796,0.07703590396242445,0.0967816821266109,0.5073153409090909
128 days,62.65407565534536,7.915432752247053,6.28734871543564,0.09873394398968632,0.07658458339393359,0.09630635842020047,0.5134943181818182
129 days,62.677531329767696,7.91691425555233,6.2748220498199805,0.09865299044782608,0.0747985473484177,0.09621136231774553,0.5201854066985646
130 days,63.158756624459826,7.947248368112062,6.276855579735226,0.09856567459715254,0.07600688835823677,0.0962128138617075,0.5237739234449761
131 days,63.42614107653347,7.964053055858773,6.279778382404195,0.0984371834135303,0.0754152089802175,0.09623190708042687,0.5251943779904307
132 days,64.12057082272219,8.007532130608167,6.309897313057847,0.09897185084413342,0.0747549608369919,0.09670778429317148,0.5266148325358851
133 days,64.72227187862178,8.045015343591446,6.333040593388517,0.0995468453587734,0.0747549608369919,0.09718239797025356,0.5295305023923444
134 days,64.9829312125974,8.061199117538123,6.329583984546704,0.09957786379933906,0.07395241814043535,0.09717257440088937,0.5335227272727273
135 days,64.919297249275,8.057251221680692,6.315187499622132,0.09924229448918606,0.07338925992808094,0.09684643399400256,0.5383522727272727
136 days,65.20483945522756,8.074951359310319,6.3259939069647455,0.09930793884872234,0.07331875575818199,0.09692487715676013,0.5435855263157895
137 days,65.8405697451331,8.114220217934259,6.343763020166936,0.09946057881792329,0.07333736158604362,0.09715003272207827,0.5485944976076556
138 days,66.18492127878397,8.135411561733308,6.353099529227777,0.0994435516372234,0.07338925992808094,0.09726299749863877,0.552183014354067
139 days,67.23107850584486,8.199455988408308,6.403424251457031,0.10013601102955523,0.07343525423640182,0.09788103604823971,0.5543510765550239
140 days,68.35664552102632,8.267807782056034,6.4585988784022,0.1009877112666996,0.07363258374774326,0.09862644419778598,0.5564443779904307
141 days,68.998437094768,8.306529786545521,6.480610247945633,0.10130947182670959,0.07363258374774326,0.09887935286636645,0.5575284090909091
142 days,69.10908002426305,8.31318711591788,6.4866548575633205,0.10122046746395018,0.07338925992808094,0.09877731975033929,0.5575284090909091
143 days,69.65051510269727,8.345688413947483,6.518769922769217,0.10155120735114248,0.07395241814043535,0.09909990595051278,0.5558462918660287
144 days,70.50001626586551,8.396428780491473,6.558780628655862,0.10194491668565106,0.07447417434380948,0.09955618671479959,0.5544258373205742
145 days,71.10608188226855,8.4324422252553,6.585892054129832,0.10221211971472245,0.07523868644286029,0.09993651283118879,0.5550986842105263
146 days,72.45090883168582,8.511809962145879,6.653254217227413,0.10319324938861948,0.07684576424878467,0.10082170809811265,0.5543510765550239
