horizon,mse,rmse,mae,mape,mdape,smape,coverage
171 days,0.29808373926255477,0.5459704564008522,0.3934738793321961,0.18514658815415921,0.10260317837729789,0.16666223966066976,0.572816985645933
172 days,0.3033083454919507,0.5507343692670276,0.3966742845759794,0.18726929243823534,0.10269629013320719,0.16807858328656275,0.5742374401913876
173 days,0.306343685474297,0.5534832296233527,0.39868726509771374,0.1885783128573503,0.10269629013320719,0.16924595282458013,0.575657894736842
174 days,0.30661094795279065,0.5537246138224222,0.3992386146671898,0.18863160971187154,0.10269629013320719,0.16918180470944286,0.5791716507177034
175 days,0.30708337820494075,0.5541510427716804,0.4012217112677798,0.18911222973127684,0.10269629013320719,0.16963595814251262,0.5848534688995216
176 days,0.3075205478936229,0.5545453524227058,0.4033131839299145,0.19012211761466258,0.10235756415582019,0.17087709228026693,0.5908380681818182
177 days,0.3043020703203823,0.5516358131234613,0.40383967833845696,0.1895673693236703,0.10274865391740713,0.1711799898652981,0.5923295454545454
178 days,0.30293135486871364,0.5503920010944142,0.40481964669640486,0.1895774254536958,0.10274865391740713,0.1715840346278678,0.5927033492822966
179 days,0.3073818656429075,0.554420296925453,0.40778534998547133,0.1914096007839767,0.10305657848420517,0.17290541585718353,0.5976375598086124
180 days,0.3092536006840368,0.5561057459548829,0.4096758488514529,0.19241194879907306,0.10283253093954653,0.17403578238437659,0.6033941387559808
181 days,0.3074444571539305,0.5544767417610322,0.41001389354645157,0.19204084324458057,0.10244403454474482,0.17394708405527867,0.609075956937799
182 days,0.3060781892550358,0.553243336385569,0.4118287313934123,0.1922597167814179,0.10274865391740713,0.17447052230448604,0.6132625598086124
183 days,0.30412933909371814,0.5514792281616037,0.413348249539264,0.1927371244835795,0.10292137791793227,0.1755796223495002,0.6206676136363636
184 days,0.2988820635486144,0.5467010733011363,0.41323096514753793,0.19176125758456178,0.10292137791793227,0.17572500089599039,0.6257102272727273
185 days,0.29711661413453494,0.5450840431846588,0.41452151402648224,0.19190070801436002,0.10326341355533553,0.17641999007642256,0.6296351674641149
186 days,0.30178595527258245,0.5493504849115749,0.4179914548003364,0.19383638163697156,0.10347968691585208,0.17800293158643515,0.6367374401913876
187 days,0.3025951042994969,0.5500864516596431,0.41955299717048755,0.1945293184481521,0.103924288241514,0.17907382294949856,0.6424192583732057
188 days,0.29976851895527656,0.5475112044107194,0.41953719109932774,0.1941688850036796,0.10342569683721656,0.17908458391643275,0.6523624401913876
189 days,0.29736151346330675,0.5453086405544173,0.42128906674013433,0.1942935434709675,0.10342569683721656,0.17970820900174939,0.6601375598086124
190 days,0.2950508041293112,0.543185791538504,0.4229974107310522,0.19495201786706315,0.103924288241514,0.1808958648290636,0.6675426136363636
191 days,0.29026735999419817,0.5387646610480296,0.42312718265909005,0.1945468447446732,0.10470620704093803,0.18128283280132276,0.671875
192 days,0.28920527959298004,0.5377780951219379,0.4245814004467017,0.19532625128535594,0.10488607582507506,0.18236250047622837,0.6751644736842105
193 days,0.29349158770880684,0.5417486388619789,0.42762102283712533,0.19702105112360838,0.10527564186431598,0.18384254968848407,0.6793510765550239
194 days,0.29454728109063133,0.5427221030054251,0.4292266387079261,0.19769524055653373,0.10488607582507506,0.18494153095872778,0.6878738038277512
195 days,0.29272261996538246,0.5410384644046876,0.42974685040217525,0.1977462808614441,0.1038122755142863,0.18517990032965603,0.6971441387559808
196 days,0.29203804439205716,0.5404054444507912,0.4322004182932902,0.1987094728664024,0.10533203717579702,0.18621344543624663,0.703424043062201
197 days,0.29103300741274246,0.5394747514135786,0.4342476459957068,0.19987549455631382,0.10488607582507506,0.18763461129792824,0.70859375
198 days,0.28722401447008145,0.5359328451122225,0.43437962424745025,0.1996541140940657,0.10415445051133389,0.18802407717782338,0.7130681818181818
199 days,0.28690330503400135,0.5356335548058965,0.43591196677460925,0.20038880211235607,0.10410332450372685,0.18909439351201981,0.7177781100478469
200 days,0.29142921750467965,0.5398418448996702,0.4388558715327624,0.20201961940379504,0.10445751419421098,0.19057338365999835,0.7241327751196173
201 days,0.29335165776842004,0.5416194769101459,0.44062040874921116,0.20277333114846166,0.10428644667382458,0.19173318233538186,0.7333283492822967
