Date,Stocks,Open,High,Low,Volume,Close
2005-12-28,GeneralElectric,103.71774565382198,104.01356816936608,103.3923286420242,3504584.0,103.86566162109376
2005-12-29,GeneralElectric,103.86562559453328,104.87144252030696,103.83604052754085,3368119.0,104.10228729248048
2005-12-30,GeneralElectric,103.89518695403844,104.19101874528538,103.48103374908656,3769001.0,103.6881103515625
2006-01-02,,103.86562512800198,104.45728415935193,103.21480538979957,5350503.0,104.16145706176758
2006-01-03,GeneralElectric,103.83606330196552,104.7235495734185,102.94857703051257,6932005.0,104.63480377197266
2006-01-04,GeneralElectric,104.57564614165764,104.72356210777022,103.83607573009412,5011458.0,104.48690032958984
2006-01-05,GeneralElectric,104.33900351823549,104.57566533986272,103.83609479252736,3934887.0,104.22067260742188
2006-01-06,GeneralElectric,104.664388512038,105.1081269368518,104.10230979367576,4608094.0,104.93062591552734
2006-01-09,GeneralElectric,104.72355892660768,104.81230473597968,104.25023538462494,4322644.0,104.66439819335938
2006-01-10,GeneralElectric,104.33894899042768,104.45727983940128,103.68812461157478,4390584.0,104.10228729248048
2006-01-11,GeneralElectric,103.95440795347156,105.16731135596322,103.83607706286256,4672862.0,104.81230926513672
2006-01-12,GeneralElectric,104.87144843839644,104.9010335070584,103.36272296459572,4623743.0,103.54021453857422
2006-01-13,GeneralElectric,103.24439579794154,104.27979798059282,102.94857333075396,3592452.0,103.8360595703125
2006-01-16,,104.32419681137492,104.84189790270057,102.97817443337006,3472700.5,103.59941864013672
2006-01-17,GeneralElectric,105.40399782480831,105.40399782480831,103.00777553598616,3352949.0,103.36277770996094
2006-01-18,GeneralElectric,103.24444383388138,103.27402892006438,102.3865422675901,4205438.0,103.00778198242188
2006-01-19,GeneralElectric,103.24439136479523,103.24439136479523,102.06108270885844,6116345.0,102.59356689453124
2006-01-20,GeneralElectric,101.46946142920532,102.06112542379626,98.27450788301918,18378414.0,98.71824645996094
2006-01-23,GeneralElectric,99.19154679938508,99.60570957509618,98.39280632172762,8098802.0,98.48155212402344
2006-01-24,GeneralElectric,99.25072066392438,99.25072066392438,97.35741697737514,9698447.0,97.50533294677734
2006-01-25,GeneralElectric,98.06738355032284,98.21529949140296,96.58824297751728,10722248.0,96.91365051269533
2006-01-26,GeneralElectric,97.41659914962597,97.8307620712861,96.85452964501732,10193581.0,97.68284606933594
2006-01-27,GeneralElectric,97.47576141357422,97.68283814811134,96.88410687275322,9038845.0,97.47576141357422
2006-01-30,GeneralElectric,97.32780389411184,97.88988253230504,96.85448046342086,7383383.0,97.4165496826172
2006-01-31,GeneralElectric,97.32783273127968,97.56449451674546,96.52909214108293,8282696.0,96.88409423828124
2006-02-01,GeneralElectric,96.61786145810136,98.18574837010054,96.55869129361032,7942576.0,98.037841796875
2006-02-02,GeneralElectric,97.83075908165796,98.48158381894903,97.2686895942257,6357370.0,97.32785034179688
2006-02-03,GeneralElectric,97.0320080295284,98.03783482130244,96.9432622081073,5389241.0,97.17992401123048
2006-02-06,GeneralElectric,97.17991676061364,97.29824765334654,96.58826229694918,4833010.0,96.88409423828124
2006-02-07,GeneralElectric,96.61786873000236,96.82494548330448,95.28663411876948,7676824.0,95.58246612548828
2006-02-08,GeneralElectric,95.58244330767278,97.0024234143374,95.34577210739576,5582963.0,96.85450744628906
2006-02-09,GeneralElectric,96.97285340529558,97.74200902346443,96.91368324128216,5492675.0,97.38701629638672
2006-02-10,GeneralElectric,97.38700255980392,98.71822745332432,97.2390865896351,5542023.0,98.45198059082033
2006-02-13,GeneralElectric,98.21533473825866,98.9844903727064,97.86034200366768,4174890.0,98.36325073242188
2006-02-14,GeneralElectric,98.15616550245232,99.22115303311551,97.7420026384166,6106475.0,98.98448181152344
2006-02-15,GeneralElectric,99.22115303311551,99.22115303311551,98.39282730504408,3929462.0,98.98448181152344
2006-02-16,GeneralElectric,98.92528915516787,99.1027807403493,97.8011318270314,4985229.0,98.65904235839844
2006-02-17,GeneralElectric,98.65905200249564,99.42820739746094,98.48155098096586,5289375.0,99.42820739746094
2006-02-20,,99.04362186423374,99.63528091452902,98.37800489816834,4721376.0,99.05841445922852
2006-02-21,GeneralElectric,99.42819172597184,99.8423544315971,98.27445881537083,4153377.0,98.6886215209961
2006-02-22,GeneralElectric,99.25069808470016,99.84236182770736,99.10278214894836,5367185.0,99.5169448852539
2006-02-23,GeneralElectric,99.09964899451522,99.72553955664344,98.98043219646776,4621511.0,99.12945556640624
2006-02-24,GeneralElectric,99.09972517779828,99.27855525710407,98.41422094490405,3813133.0,98.77188110351562
2006-02-27,GeneralElectric,99.010279857625,99.39773698445308,98.68242640979786,4032979.0,99.3083267211914
2006-02-28,GeneralElectric,98.95068941750245,99.24873634952849,97.9075346449341,5779919.0,97.96714782714844
2006-03-01,GeneralElectric,98.26516543647888,98.4439954575052,97.4604540656625,5110740.0,97.63927459716795
2006-03-02,GeneralElectric,97.4604708430372,98.08636179009235,97.10281073941496,5245264.0,97.90753173828124
2006-03-03,GeneralElectric,97.60942040231242,99.3678750407453,97.54980726700234,5333925.0,98.5333480834961
2006-03-06,GeneralElectric,98.53343018521176,99.09971748444788,98.20558613638045,4467581.0,98.65265655517578
2006-03-07,GeneralElectric,98.473807016975,99.06989130130572,98.38439674670572,4538150.0,98.80165100097656
2006-03-08,GeneralElectric,98.5334243807585,99.9342392500834,98.38441040612814,5233475.0,99.63619232177734
2006-03-09,GeneralElectric,99.48713356097794,99.96401037498296,98.83143624505044,5052022.0,98.95065307617188
2006-03-10,GeneralElectric,99.18910239336608,100.3812803822603,99.12949871315782,5377076.0,100.2918701171875
2006-03-13,GeneralElectric,100.32167962032312,100.53030674140204,99.63617559610206,4072917.0,100.35148620605467
2006-03-14,GeneralElectric,99.84479389940574,100.88794839171656,99.78519022272756,4097915.0,100.6793212890625
2006-03-15,GeneralElectric,100.67935060813204,102.88487707790682,100.67935060813204,7632233.0,102.58683013916016
2006-03-16,GeneralElectric,103.27226505699008,103.4212884264412,102.34832775800648,6542808.0,102.46754455566406
2006-03-17,GeneralElectric,102.73580941880182,103.60014327148684,102.52718234512967,8470804.0,102.8550262451172
2006-03-20,GeneralElectric,102.94446556725818,103.42133296324404,102.5272018510102,3364843.0,102.82524871826172
2006-03-21,GeneralElectric,102.85507040301566,103.39155109651696,102.16957572978444,4181317.0,102.34839630126952
2006-03-22,GeneralElectric,102.46756450917847,103.0338515254625,102.34834768830584,3370519.0,102.91463470458984
2006-03-23,GeneralElectric,102.67628520475388,102.73588891927544,101.36488961096413,4294787.0,101.69273376464844
2006-03-24,GeneralElectric,101.42437716758457,101.72242386742845,101.00712317522164,3014979.0,101.18594360351562
2006-03-27,GeneralElectric,100.94759361253912,101.15622078144008,100.41111290448148,3154303.0,100.70915985107422
2006-03-28,GeneralElectric,100.47072922076087,100.88798357156648,99.81503161153611,4779969.0,100.14287567138672
2006-03-29,GeneralElectric,99.99382188593589,101.45424013968234,99.99382188593589,5224273.0,101.12639617919922
2006-03-30,GeneralElectric,101.54368733306822,103.57039347052128,101.48408363199484,9110020.0,103.27234649658205
2006-03-31,GeneralElectric,103.54055030131931,104.31546456821702,103.48094662129992,7801166.0,103.6597671508789
2006-04-03,GeneralElectric,103.68958743538182,104.28567176193592,103.09350310882772,4662575.0,103.39154052734376
2006-04-04,GeneralElectric,103.9279842950012,103.9279842950012,102.28874586139592,4500007.0,103.42131042480467
2006-04-05,GeneralElectric,103.2723343024683,103.54057464943573,102.49741985334536,4077883.0,102.58683013916016
2006-04-06,GeneralElectric,102.2291355345818,102.97424307143254,101.69265507140322,4219147.0,102.8550262451172
2006-04-07,GeneralElectric,102.97429805327108,103.5703919926437,101.36486529391776,4943184.0,101.42446899414062
2006-04-10,GeneralElectric,101.5138748252506,101.57347851728068,100.73896040220062,4789734.0,101.09661102294922
2006-04-11,GeneralElectric,101.09660500635808,101.5436658833071,100.2322708624183,4792071.0,101.48406219482422
2006-04-12,GeneralElectric,102.2291567656242,102.9146607764428,101.8416996272521,5456806.0,102.70602416992188
2006-04-13,GeneralElectric,101.90134115446789,102.40801528491076,100.17268209855936,7859821.0,101.00720977783205
2006-04-14,,101.26052824657539,101.51386531179682,99.36794744412016,7622249.0,100.1130599975586
2006-04-17,GeneralElectric,100.6197153386829,100.6197153386829,98.56321278968096,7384677.0,99.21891021728516
2006-04-18,GeneralElectric,99.90445396573416,101.24565593962376,98.9805158825574,6957566.0,100.9476089477539
2006-04-19,GeneralElectric,101.18603035944508,101.2456435463318,99.84482854972951,5137574.0,101.00720977783205
2006-04-20,GeneralElectric,100.73899841609315,101.87156388726568,100.23231465026537,5297784.0,101.69273376464844
2006-04-21,GeneralElectric,102.0801156523644,102.2887522227561,100.38126395683996,6101926.0,101.24559783935548
2006-04-24,GeneralElectric,100.76873614473676,101.33502329136842,100.73893904979876,3423018.0,101.12639617919922
2006-04-25,GeneralElectric,101.33500808979804,101.51383808020243,100.73892393764878,4739634.0,101.24559783935548
2006-04-26,GeneralElectric,101.54365837205562,102.64642616739869,100.97738067050666,4810871.0,101.72248840332033
2006-04-27,GeneralElectric,101.03699515925608,103.36173836669307,101.0071980587934,5273642.0,102.61663055419922
2006-04-28,GeneralElectric,102.7954056920212,103.6597299132174,102.37814212369577,5175550.0,103.09345245361328
2006-05-01,GeneralElectric,103.24244459882873,103.4808876515893,102.28871034584787,3715458.0,102.4973373413086
2006-05-02,GeneralElectric,102.4973619164724,103.09345545702249,101.63303767009596,3432178.0,102.7656021118164
2006-05-03,GeneralElectric,101.99075618963457,103.33195806173954,101.90134589466888,4629210.0,102.52723693847656
2006-05-04,GeneralElectric,102.82528991624224,104.13668527014768,102.765676723099,4559267.0,103.71942138671876
2006-05-05,GeneralElectric,104.13668546854916,104.9712037474724,103.92804878167492,5438151.0,104.79237365722656
2006-05-08,GeneralElectric,104.61349175888526,105.03075539861614,104.2260346983178,3417301.0,104.31544494628906
2006-05-09,GeneralElectric,104.16642153999096,104.6730954276931,104.01739813369286,3495132.0,104.31544494628906
2006-05-10,GeneralElectric,104.13662085241772,104.28563476404838,102.82522630972603,4441373.0,103.42131042480467
2006-05-11,GeneralElectric,102.82522915567752,103.33190303989755,101.7224616503618,4754929.0,102.8550262451172
2006-05-12,GeneralElectric,102.46757775121164,102.94445458584823,101.87149356981551,4748753.0,102.16954040527344
2006-05-15,GeneralElectric,101.63304541252516,103.09346331070668,101.57343225812176,4805905.0,103.00404357910156
2006-05-16,GeneralElectric,103.5405593773145,104.077039992119,103.45114910468762,4879626.0,103.68958282470705
2006-05-17,GeneralElectric,103.1829240166535,103.86842817996164,102.52722644512464,5325954.0,102.58683013916016
2006-05-18,GeneralElectric,102.79542944010254,102.97424994675548,101.75227502305522,5040942.0,101.7820816040039
2006-05-19,GeneralElectric,102.02058740823568,102.82530872572686,101.18605948872047,6262408.0,101.81195068359376
2006-05-22,GeneralElectric,101.4840745879298,102.4080125331826,101.39466429952576,5573260.0,101.5436782836914
2006-05-23,GeneralElectric,101.63310089688652,101.9907515500034,101.06681357897546,4652831.0,101.36486053466795
2006-05-24,GeneralElectric,100.61967711719272,102.46755184664362,100.44085665274088,6081269.0,102.10990142822266
2006-05-25,GeneralElectric,102.37820297575128,102.61663673093942,101.39466136321948,4202246.0,102.58683013916016
2006-05-26,GeneralElectric,102.73582908539184,102.91465910385756,101.6330708584954,4421487.0,102.31856536865234
2006-05-29,,102.54210796731685,102.67623286005346,101.49895809341587,4522344.0,101.90131378173828
2006-05-30,GeneralElectric,102.34838684924186,102.43780661624938,101.36484532833634,4623201.0,101.48406219482422
2006-05-31,GeneralElectric,101.78205758371612,102.10990142822268,101.24557721132604,6317579.0,102.10990142822266
2006-06-01,GeneralElectric,102.22909775559512,103.18284150317886,101.99066419107804,4095035.0,102.97420501708984
2006-06-02,GeneralElectric,103.24254134958186,103.74921551867178,102.76567377620884,4416667.0,103.30215454101562
2006-06-05,GeneralElectric,102.974256343099,103.18289293317989,101.87149818517504,3815303.0,101.99071502685548
2006-06-06,GeneralElectric,102.5271444559992,103.06362472092032,101.96085762313456,6024304.0,102.97420501708984
2006-06-07,GeneralElectric,102.9742979028289,104.07706599534276,102.52723693847656,5827306.0,102.52723693847656
2006-06-08,GeneralElectric,102.31854120809984,103.12326186689512,101.15617008634614,7785809.0,103.03385162353516
2006-06-09,GeneralElectric,102.88488005736856,103.12331381946152,101.09661735214787,5361113.0,101.5436782836914
2006-06-12,GeneralElectric,101.84174043383872,102.13978742570856,100.91780235066196,3808083.0,100.9476089477539
2006-06-13,GeneralElectric,100.5302734375,101.96088469394796,100.47066977530356,6622956.0,100.5302734375
2006-06-14,GeneralElectric,100.4409029989362,101.305227614656,100.32168613778596,5024667.0,101.0369873046875
2006-06-15,GeneralElectric,101.2753999651233,102.05032363572457,100.14283527497024,6600420.0,101.66285705566406
2006-06-16,GeneralElectric,100.91775957750932,101.36482987582708,100.29186875148103,7063692.0,101.12639617919922
2006-06-19,GeneralElectric,101.18602295021232,101.18602295021232,100.26208504778742,4266222.0,100.50051879882812
2006-06-20,GeneralElectric,100.50052929736964,100.7985762620667,99.96405804624833,5757613.0,100.44092559814452
2006-06-21,GeneralElectric,100.82835361967572,101.00718364454414,99.66598218183366,6461952.0,100.35148620605467
2006-06-22,GeneralElectric,99.90105514054022,100.4715687806694,99.51069967708084,5288311.0,99.81096649169922
2006-06-23,GeneralElectric,99.6308599115806,100.20137384716593,99.42066251593458,4278199.0,99.57080078125
2006-06-26,GeneralElectric,99.63084525570736,99.9010921814191,98.85013403932,4048608.0,99.7209243774414
2006-06-27,GeneralElectric,99.2404368584997,99.90103904101068,98.72997283935548,4916016.0,98.72997283935548
2006-06-28,GeneralElectric,98.880126953125,99.21043290985114,98.42972190732554,4240807.0,98.880126953125
2006-06-29,GeneralElectric,99.03029262763354,99.93111252963966,98.73002570063794,5918158.0,99.90109252929688
2006-06-30,GeneralElectric,100.08120680380604,100.20131543393782,98.91014048964232,8112260.0,98.97019958496094
2006-07-03,GeneralElectric,99.39062292274012,100.20135409884162,99.36059336349324,2497059.0,100.08124542236328
2006-07-04,,99.58578859897753,100.29142580528992,99.450660391796,3923922.0,100.05120849609375
2006-07-05,GeneralElectric,99.78095427521492,100.3814975117382,99.54072742009878,5350785.0,100.02117156982422
2006-07-06,GeneralElectric,100.02120669612634,100.95205621002124,99.99117713362745,4179001.0,100.59172058105467
2006-07-07,GeneralElectric,100.14131103599048,100.62174577306467,99.72092586079566,4240160.0,99.99117279052734
2006-07-10,GeneralElectric,99.99118980124288,100.4716246200497,99.39064627773438,3304185.0,100.4416046142578
2006-07-11,GeneralElectric,100.20137503039636,100.23140459591625,99.06033758524065,4670901.0,99.87107849121094
2006-07-12,GeneralElectric,99.72091486985148,99.7509444277363,99.09034195681404,4493225.0,99.27050018310548
2006-07-13,GeneralElectric,99.12035653032046,99.2704851760316,97.76912223486204,6560420.0,98.09941864013672
2006-07-14,GeneralElectric,96.95837085523137,97.19858813421472,96.26773900777444,10273311.0,96.41787719726562
2006-07-17,GeneralElectric,96.32782601097271,97.37878408133484,96.32782601097271,4917247.0,97.16858673095705
2006-07-18,GeneralElectric,97.16854233578036,97.55889773898004,96.8382460225366,5479007.0,97.46881866455078
2006-07-19,GeneralElectric,97.82914385915495,99.21040731372544,97.55889707719572,5319527.0,98.72997283935548
2006-07-20,GeneralElectric,98.63993838642858,98.9101853168303,97.5289306640625,4292701.0,97.5289306640625
2006-07-21,GeneralElectric,97.91927495005534,97.91927495005534,96.6881491250508,6133455.0,96.83828735351562
2006-07-24,GeneralElectric,97.5289270730906,98.36968783409851,96.95840367202456,4770683.0,97.94930267333984
2006-07-25,GeneralElectric,98.48982694941677,98.5198565188598,97.4388685030092,4615000.0,98.18955993652344
2006-07-26,GeneralElectric,98.30963098290891,98.3997100962086,97.52891983962158,4444252.0,98.12946319580078
2006-07-27,GeneralElectric,98.3396058200647,98.7299611744963,97.70902369632616,4513424.0,98.0393295288086
