,Close
20113,-0.0026880894926823995
20114,0.007502819303202998
20115,0.000762350158397998
20116,-0.003089373743977296
20117,0.0021665861800233
20118,0.0005214215680570955
20119,0.0009630604045470018
20120,-0.002888745242430102
20121,-0.002447433384348399
20122,-0.0004012842512947992
20123,0.002327078081980599
20124,-0.0006821314556198013
20125,0.0018456568725098016
20126,-0.003009155041199099
20127,-0.0008424871165738992
20128,-0.0013641811666377027
20129,0.0019659031820749018
20130,0.0030092367858010963
20131,-0.0014115930358067977
20132,-0.0002823186071612971
20133,-0.0029842229375844007
20134,-0.0020568031795162034
20135,0.0011291109394414023
20136,-0.0023793946272707006
20137,0.004315297540405799
20138,-4.0245592392400276e-05
20139,0.0015727933909816041
20140,-0.0010485652582553004
20141,-0.0009276377436734998
20142,0.0035892419853027976
20143,0.004073388014840799
20144,-0.0028231043270115982
20145,0.002540622230646196
20146,-0.00020155494036989963
20147,-0.0025407312234487986
20148,0.0010082924176622043
20149,0.0002821823661580958
20150,0.003266677785749003
20151,-0.0021374306053043024
20152,-0.0010082379212610001
20153,0.0012098201098314984
20154,-8.057292938670052e-05
20155,-0.0027826952454150997
20156,-0.000484037036735295
20157,-0.0016937481537641005
20158,-0.0009680195770693026
20159,0.002177839686900801
20160,-0.0018955210797393998
20161,-0.0028229408378075
20162,0.0018955210797393998
20163,-0.003226350448754703
20164,-0.002742504149424098
20165,-0.0009275287508708971
20166,0.000524309877328398
20167,-0.0007258920658989032
20168,0.0020568031795162034
20169,0.008953050287562499
20170,-0.0012905837766229028
20171,-0.0028228863414061986
20172,-0.00012109100378580179
20173,0.0054444357280478
20174,-0.0006050190477184941
20175,-0.00040332786634510176
20176,0.00012111825198640042
20177,-0.0020972395093132035
20178,-0.003105259444968901
20179,-0.0055251176502372976
20180,0.0060897276163593
20181,-0.0013307748726140017
20182,-0.0029038134974015972
20183,-0.0024196947160644022
20184,-0.0004032188735424991
20185,-0.0012906110248235986
20186,0.0022181397756945026
20187,-0.0026618222272347045
20188,0.0010082924176623015
20189,0.0015728751355836013
20190,-0.001976148505527499
20191,-0.0016535570577731057
20192,0.009356350905707106
20193,0.0016939933875700988
20194,0.0003628642883474961
20195,-0.0018648941021841975
20196,-0.002270292831780499
20197,-0.0015404497767840045
20198,0.00024321743919720334
20199,0.0019460392437850027
20200,0.0010134150793885965
20201,-0.001621676662987001
20202,-0.0010133878311879008
20203,-0.00024329918379920046
20204,-0.0019459302509824
20205,-0.0006487524097967962
20206,-0.0023511382431739003
20207,-0.001743312630786302
20208,0.00016212679399780355
20209,8.106339699880116e-05
20210,0.0002027811094000992
20211,0.00040531698499429725
20212,-0.0005676072681959979
20213,0.0002027811094000992
20214,0.0028377093625716956
20215,0.0013379411493907034
20216,-0.0016622492337873968
20217,0.0004054532259975957
20218,0.0017838034569846034
20219,-0.0008513427817922053
20220,-0.0032836806629682955
20221,0.00048643487839439975
20222,-0.0006892432359952017
20223,-0.0006080980943943964
20224,0.006202698656344895
20225,0.003851396923966903
20226,-0.0010541511393930003
20227,0.0011351055435891988
20228,0.0015810768439859027
20229,0.00044588955579459577
20230,-0.0024323651293766957
20231,-0.0011756236179883
20232,-0.0015810223475845042
20233,-0.0021893384275843003
20234,0.003689215633567902
20235,-8.100890059740268e-05
20236,-0.0055540552393508955
20237,0.0015811040921865985
20238,-0.0074189220933343
20239,-0.0034863800277665016
20240,0.0005675800199953021
20241,0.00028368101719499633
20242,-0.0012566325185857964
20243,-0.003486461772368502
20244,0.0012971778411855032
20245,-0.0008512882853909005
20246,-0.001094587469190101
20247,-0.0021487386085831013
20248,-0.00020256312379480015
20249,0.0072972043809329985
20250,-0.00020283560580149768
20251,-0.0006485071759907007
20252,0.0004459713003965998
20253,0.0022297475091807017
20254,0.00020261762019609802
20255,-0.00048640763019369704
20256,0.0003647444141937975
20257,0.0002838172581983017
20258,-0.0004459985485973997
20259,-0.0017836944641820007
20260,-0.0020386013814674003
20261,0.0006116403604817001
20262,-0.0010599550061360999
20263,4.079055640579879e-05
20264,0.00012223542821400077
20265,-0.0008968745251148984
20266,0.0015491964491996975
20267,0.0015085148855966991
20268,0.002119910012272304
20269,-0.0017529312456234028
20270,0.002976048477382802
20271,0.00016321672202460058
20272,0.0008561657133112008
20273,0.0020791467040671002
20274,0.0008970107661182974
20275,0.0013045893517682969
20276,0.0005707953076746
20277,0.00036689702204690394
20278,0.001753094734827397
20279,-0.0007745573522987964
20280,-0.0017124131712243987
20281,-0.001834648599438403
20282,-0.0013860614717772016
20283,-0.00036706051125089817
20284,-0.0006522946758842005
20285,-0.0005299230066666966
20286,-0.00020395278202900435
20287,-0.0014268792763837967
20288,-0.0017122496820203004
20289,0.00040768757845269926
20290,-0.002731604869155302
20291,-0.0004892959394649996
20292,0.00016310772922190075
20293,0.0004892141948628984
20294,0.0001630804810212015
20295,-0.0010599550061360999
20296,0.0019568840276523967
20297,-0.00044845088665779534
20298,0.0008154296533066964
20299,0.0006114768712777024
20300,-0.00016308048102119804
20301,-0.0004891869466622997
20302,0.0013453799081740991
20303,0.0004484508866577988
20304,-0.00016299873641920093
20305,-8.15538646109018e-05
20306,0.00032618821024310574
20307,-0.0013046165999690065
20308,-0.00036703326305019546
20309,0.0017938580430326007
20310,4.0763308205099547e-05
20311,-0.0014268792763836996
20312,-0.00016302598461990364
20313,0.0021200190050750037
20314,-4.08450528071036e-05
20315,0.004647752836803402
20316,0.0011416178635497015
20317,-0.0004892414430636011
20318,4.0763308205099547e-05
20319,-0.000978591878929902
20320,-0.00016291699181719688
20321,0.0005707953076746
20322,0.0032207100712155975
20323,0.00014359801754079693
20324,0.0009846137312785053
20325,-0.0034460254425714987
20326,0.0015178610184271996
20327,0.0017639940150962
20328,0.0003692948637059948
20329,-0.002502556494307598
20330,0.003322972568337197
20331,0.0009434689482639008
20332,0.0015999870952521991
20333,-0.0007384807346092967
20334,0.0
20335,-0.0013537451057804017
20336,0.0008205250668322991
20337,0.0009024876544534016
20338,0.0008613973678400985
20339,-0.0013536906093789963
20340,0.0007383444936059011
20341,0.001066630815300798
20342,-0.002502447501504801
20343,0.0005743375737619003
20344,-0.004553446814278002
20345,-0.0027075719561628006
20346,-0.0013127093155684971
20347,0.0027074902115607966
20348,0.00012302562603350164
20349,0.0009435234446652022
20350,-0.000451175706725003
20351,0.001969091221553504
20352,0.0004101126683123957
20353,0.0013538540985831016
20354,-0.0007385352310107021
20355,-0.0006153188675723995
20356,-0.0014357349416019988
20357,0.0007794347802191001
20358,0.0018460383473192996
20359,-0.0012716190289553952
20360,0.002912532921616695
20361,0.0002461874930703989
20362,0.0014767707318139034
20363,0.0010255677768883018
20364,8.204433222299551e-05
20365,0.0002051517028586053
20366,0.0020921168475869986
20367,0.0014768797246165963
20368,-0.0015178610184270955
20369,0.0005333290317507955
20370,0.0019281099277429006
20371,-0.00028714153868029946
20372,0.0018459566027171984
20373,-0.0010666035670999982
20374,0.0011896836895348983
20375,-0.0009845864830776985
20376,0.0009434689482638037
20377,-0.0003281228324907015
20378,0.0018050298053080005
20379,0.0020510538091744954
20380,0.0008204978186317005
20381,-0.0015587605676355976
20382,0.0007793257874164003
20383,-0.0006153188675723023
20384,-0.00045117570672510016
20385,-0.0010256222732895962
20386,0.004471429730255695
20387,0.00018572373577940143
20388,-0.00037136572695700004
20389,8.250755163450446e-05
20390,0.0
20391,0.0002476588959067008
20392,0.00024754990310399405
20393,-0.0016917317869142995
20394,-0.0016091969870793005
20395,-0.001898055162401796
20396,0.0005365170712293005
20397,0.0018566651455812003
20398,-0.0008664110367637007
20399,-8.253479983520023e-05
20400,-0.000330275440343801
20401,0.00024760439950530233
20402,0.0015268256764481986
20403,8.250755163449752e-05
20404,4.1199279415801704e-05
20405,0.00016515134427230044
20406,-0.0011141516772725027
20407,0.0009490003330002023
20408,0.001980535465835598
20409,0.0006190246228639021
20410,0.00033003020653780274
20411,0.0001650151032688979
20412,0.0006189156300611953
20413,0.0016917045387136037
20414,0.0013616198357744996
20415,-0.0029707895746531043
20416,-0.00020635062368819235
20417,-0.0007839034851293003
20418,0.00037131123055579585
20419,0.0005777708470465076
20420,-0.0010729796460573066
20421,-0.0010727344122513013
20422,0.001444236380211704
20423,0.004744919920399299
20424,0.008541030245203099
20425,-0.0004538187821901962
20426,0.002393073224007891
20427,0.0019805354658356117
20428,-0.0014441001392083014
20429,0.00033000295833710003
20430,-4.1199279415801704e-05
20431,-0.002681985895731903
20432,-0.0019393634346203947
20433,-0.0012376677709182021
20434,-0.0009077738053837048
20435,0.0029707895746531043
20436,-0.000371365726957007
20437,0.0025169435442623095
20438,0.0011965502361041963
20439,-0.0029707895746532015
20440,-0.007592057160403398
20441,0.0005776618542439049
20442,-0.0014441001392083014
20443,0.0025581700718788902
20444,-8.250755163449752e-05
20445,-4.1308272218598674e-05
20446,0.002929563047036607
20447,-0.0009490003330002994
20448,-0.001691677290513005
20449,0.0007014231816954986
20450,-0.0022614099183612957
20451,-0.0008298167032615017
20452,0.001327723074138698
20453,0.0009544227249339982
20454,-0.0012033077898709055
20455,0.0002488850649369073
20456,0.0012862513127162023
20457,-0.0004563256166520008
20458,-0.0005809316383244972
20459,0.0001245242770704924
20460,-0.000456489105855995
20461,-0.0010373934959799075
20462,-0.000497851874475902
20463,-0.000456489105855995
20464,0.0032365685240065972
20465,0.00016596879029250056
20466,0.0012863330573181092
20467,0.0011618087802477
20468,-0.001867210199241312
20469,-0.0017842394281954999
20470,-0.0014522473512091905
20471,-4.1580754225306604e-05
20472,0.0015353271150577996
20473,0.0017011324161462088
20474,-0.0016596606547235049
20475,0.001576744380079001
20476,0.003443981827520995
20477,-0.002531085360410995
20478,-0.0004564346094547006
20479,-0.0010374207441805061
20480,-0.00045640736125399095
20481,0.002406724572544594
20482,-0.00037349108660959807
20483,-0.0004149083516307023
20484,0.0013692493319626964
20485,0.0034854808371443113
20486,0.00020754954451769614
20487,-0.0024065883315411984
20488,-0.002821632924175199
20489,0.0021162042569810025
20490,-0.0013693855729661059
20491,-0.0025310581122102993
20492,0.00033185583598280277
20493,0.0009958672381558953
20494,0.0017013504017514974
20495,0.0008713702092862097
20496,-0.001784321172797504
20497,-0.0011618360284483958
20498,-0.0012447795512935123
20499,-0.0008299529442648002
20500,-0.0001659687902922924
20501,-0.0006639296575711023
20502,-0.0005809861347259027
20503,-0.0003318285877820931
20504,0.001950235466688502
20505,-0.00024891231313770024
20506,-0.001161808780247603
20507,-0.00020768578552110561
20508,-0.0019086547124632924
20509,-0.0009128419707086083
20510,-0.0010641784772402949
20511,0.0006260274104364985
20512,-0.005217022245240302
20513,-0.0005008219283491946
20514,-0.0020033422097980036
20515,-0.0020867217038539956
20516,-0.0005008764247505029
20517,-0.0005425116753772011
20518,0.0006677716538657993
20519,-0.0005842831670071005
20520,0.0017529039974227
20521,-0.0014607215416180958
20522,-0.004257122631971304
20523,-0.00025035646777319537
20524,-0.0007512873889251037
20525,-8.351573505929744e-05
20526,0.0009182916108429959
20527,0.0014190045463896017
20528,0.0006260819068377027
20529,-0.0015026020260507991
20530,-0.0014607760380195012
20531,-0.0010849961025536994
20532,-0.0009182643626423001
20533,-0.00012523273028799964
20534,0.0014190590427908961
20535,-0.0003337904582304957
20536,-0.0006679078948692019
20537,0.002253698677571296
20538,0.0027128581070931038
20539,0.0010851595917575965
20540,0.0003338994510332996
20541,0.0001668952291152062
20542,0.0009181826180403932
20543,0.00012520548208720672
20544,0.0017947027372534965
20545,0.0027962376011491027
20546,0.006385534082853195
20547,-0.0005008491765498002
20548,0.002128574940085906
20549,0.0007512873889250898
20550,-0.0015443735176807888
20551,-0.0010850778471557104
20552,0.0007930316323545017
20553,-0.0018363652360807933
20554,-0.0002921552076039016
20555,0.00020863947254459725
20556,0.001418977298188906
20557,-0.00033376321002989706
20558,-0.0006679078948692019
20559,0.0006679078948692019
20560,-0.0009181826180404071
20561,-0.0023373234054331962
20562,0.001711187002194095
20563,-0.0067193245410838015
20564,-0.0009599541096702996
20565,0.0014190317945902003
20566,-0.0032972230187022986
20567,0.005133506510180998
20568,-0.001293690071499598
20569,0.0028379273481771022
20570,0.0004174151860924999
20571,0.0002503564677732023
20572,0.000959926861469694
20573,0.0003571694144071033
20574,-0.0012183487966418993
20575,-0.0005881524115025002
20576,0.0007142570842120013
20577,0.0002098656415749009
20578,0.0005882341561044974
20579,0.0007982087904820981
20580,-0.0012182943002405008
20581,-0.0017223587644694949
20582,-0.0037807695878255
20583,0.0005461629342671942
20584,0.0005880161704992018
20585,-0.0018483271961758016
20586,0.0014703129082547992
20587,0.0011341246083649004
20588,0.0013442627319466063
20589,-0.0018484361889784043
20590,0.0003782322735264021
20591,-0.0015963085881615033
20592,0.0002940080852497015
20593,-0.005797190933945998
20594,0.0015962540917600979
20595,0.0022686579397400986
20596,-0.0008401982677173972
20597,0.00020989288977549952
20598,0.0005041462088311022
20599,0.0009663029404268983
20600,0.0004200310133571014
20601,0.0013862522091818985
20602,-0.0006300328959352036
20603,0.002478360092110901
20604,-0.0021843520068612968
20605,0.0027725589147651955
20606,0.0021003730523905043
20607,0.00029411707805240134
20608,0.0015544553519292945
20609,-0.004453037194802098
20610,-0.0022684672023352975
20611,0.0007981542940806996
20612,-0.0025205130585502986
20613,0.0008821877449528004
20614,-0.002226504973300805
20615,0.00025201860801430526
20616,-0.0023945173786435042
20617,-0.004999009391664602
20618,0.0012602292810745055
20619,0.001806446711742897
20620,0.0019323333988471997
20621,0.0002941443262529028
20622,-0.002016475842521903
20623,0.007351482796671499
20624,-0.0009241227257868953
20625,0.0017224132608709003
20626,-0.006973441260549704
20627,0.0013443172283479007
20628,0.0012602565292752013
20629,-0.0013443717247492992
20630,0.0007141753396099973
20631,0.0013862522091818985
20632,0.0016383525617982009
20633,-0.000798127045880101
20634,-0.0006721586141738983
20635,0.0014283506792200015
20636,0.0004200037651563987
20637,0.0007824048340923997
20638,-0.0011841795529992996
20639,-0.0014800677640953025
20640,0.0025796416540083064
20641,-0.001099573889913004
20642,0.0008035494378137026
20643,0.0008034676932117957
20644,-0.0013954621010089999
20645,4.2234711041401474e-05
20646,8.455116668480006e-05
20647,0.0006766545672848012
20648,0.0008881551008999983
20649,0.0019453035423669038
20650,0.002537570432170899
20651,0.00038065736338619566
20652,-0.0010996828827156968
20653,0.003763930199810195
20654,0.002791332925028006
20655,0.0012686489750821928
20656,0.001395707334815005
20657,0.00033831365954209436
20658,-0.0009726790193840956
20659,0.0017761467125959052
20660,0.0006343653598420013
20661,0.0006767363118868885
20662,0.001860806872083301
20663,-0.00038054837058339175
20664,0.0002113370444110918
20665,4.2316455643412465e-05
20666,0.0005921578970012886
20667,-0.0009726790193840956
20668,0.0009726790193840956
20669,-0.0017762829535993008
20670,0.0005074159929118055
20671,-4.218021464000299e-05
20672,-0.0012264960086426913
20673,-0.0024528012798807064
20674,-0.0009304988047440926
20675,0.00021136429261178757
20676,-0.002833376898664794
20677,0.00046512678546900554
20678,0.0008881823491005969
20679,-0.0004652085300710096
20680,-0.002072307405698595
20681,0.0014802312532992967
20682,0.0028757750989103076
20683,-0.0006766545672848012
20684,0.0014801767568979052
20685,-0.002156776827781412
20686,0.0005074159929117084
20687,-0.001226414264040701
20688,0.0005075249857144915
20689,-0.0029605170029997907
20690,0.0028758023471108923
20691,0.002410648313441302
20692,0.004863422345121299
20693,0.004229220474483306
20694,-0.001776173960796601
20695,-4.234370384409436e-05
20696,0.0036794062813260975
20697,-0.0006766273190841054
20698,0.0002115005336150999
20699,-0.002114678357743302
20700,0.0006596516900655991
20701,0.0020851685564157035
20702,0.0015318665935724063
20703,0.00263836152645619
20704,0.00021280844724740067
20705,-0.0028086082842541937
20706,-0.00012757607554569894
20707,0.0009787008717326018
20708,0.0011488658849284905
20709,0.00038316419784800715
20710,-0.002638416022857498
20711,0.0004681240875428899
20712,-0.0010213443057840998
20713,0.000638234604337512
20714,0.0007234942242396875
20715,-0.0011915638153812969
20716,-0.0001701650131959026
20717,0.0006809052865896087
20718,-0.0016596061583221966
20719,4.2479944847392814e-05
20720,0.0029788550420521004
20721,-0.0006809052865897058
20722,-0.0013192216355289998
20723,-0.0009787281199333947
20724,0.00021272670264539661
20725,-0.0028936226703503987
20726,-0.0033618285024951955
20727,8.506888249759648e-05
20728,-0.00038297346044330327
20729,0.004340502126027199
20730,0.00034054801199720486
20731,0.0036596513358389954
20732,0.000468096839342208
20733,-0.00012768506834839877
20734,0.00029790457794559577
20735,-0.0008084813621354048
20736,0.002340456948510608
20737,-0.002042661363367601
20738,-0.006553328502590605
20739,-0.004340638367030691
20740,-0.0045532833250739035
20741,-0.002936238856201201
20742,-0.004468241690777003
20743,0.0025958543334081013
20744,-0.0004255351498927973
20745,-0.0033617740060939982
20746,0.0040851047411296915
20747,0.0009363299196879088
20748,0.00046817858394429535
20749,-0.0025534016367613002
20750,0.0007659469208865025
20751,-0.0010212625611819987
20752,-0.0033192395648452
20753,-0.0006383163489395022
20754,0.004638433952173601
20755,0.0018723601091683029
20756,-0.002638361526456204
20757,0.0004681785839441982
20758,0.0032340889377455995
20759,-0.001829798419718795
20760,-0.0010639877398356049
20761,0.002634492281960797
20762,0.0028701074731704995
20763,-0.0005569532217332002
20764,-0.002912805403623389
20765,-0.0014136638990578099
20766,-0.003212644603816796
20767,0.0011564681329159984
20768,0.0017563645189079963
20769,0.002098874401353701
20770,-0.002141763069211197
20771,-0.004797726933301397
20772,-0.0007709878380109045
20773,0.004754674776239802
20774,0.0004713938716236002
20775,0.0011137429542624963
20776,-0.0006853467432991894
20777,0.0059543313072207005
20778,0.005440130512341698
20779,-0.0018420873582219027
20780,0.0021420900476192967
20781,-0.0020991741315609935
20782,-0.0014563618295106995
20783,0.0006425398200436
20784,-0.0003426188752482101
20785,-0.001884894281477395
20786,0.002955721319681595
20787,0.004283662379425707
20788,-0.0023988770907509976
20789,-0.00017136393402550354
20790,0.0019705898725903975
20791,0.0017563645189081073
20792,0.0007709333416094921
20793,-0.00012850251436859195
20794,0.00017141843042679794
20795,-0.0014136911472585056
20796,-0.001113851947065092
20797,-0.00038528955750040395
20798,0.00021403461627760023
20799,0.00025703227693789354
20800,0.0032127263484187096
20801,-0.0008138765058684078
20802,0.0028701347213711953
20803,0.0011566316221200135
20804,0.00047114863781749783
20805,-0.0002571412697405101
20806,4.2970412459500396e-05
20807,-0.0005569804699338959
20808,-0.00042839621096329994
20809,0.0030843600750534994
20810,0.0019276467083314958
20811,-0.0015421391652256922
20812,-0.001370829727601608
20813,-0.0028699439839664914
20814,-4.2861419656897715e-05
20815,-0.0014993049937696012
20816,0.0006854012397004977
20817,-0.0012850523918865042
20818,0.0017133123618464086
20819,-0.0005568169807298046
20820,0.0
20821,-0.00021419810548170548
20822,-0.0020560402298974018
20823,-0.0017991986903642954
20824,0.0006039291196916069
20825,-0.0021138881599239018
20826,0.0009922977238678993
20827,-0.001164833330522197
20828,0.006643411054011797
20829,0.0013804210942381934
20830,-0.000992215979265798
20831,0.001078429286191701
20832,-0.0009058664313366938
20833,0.0017686534574110901
20834,-0.005176640411844596
20835,-0.0005607134734259001
20836,-4.324289446630547e-05
20837,-0.0018118418554759902
20838,0.0021138336635224964
20839,0.002502066026695407
20840,-0.001854948508939011
20841,-0.0010784837825929955
20842,-0.0049609164071253015
20843,0.000776437478145306
20844,-0.002415770975167708
20845,0.0009921887310652966
20846,0.0018549212607383014
20847,0.0024157982233682096
20848,-0.0044001211890973
20849,-0.002976484448593608
20850,0.0033215829101028993
20851,0.001510040784834299
20852,-0.0002157512529198935
20853,0.002070563520855495
20854,0.0005607134734260111
20855,0.004141508516520495
20856,-0.00012945620139209746
20857,0.0032784490084392937
20858,-0.002933486787933301
20859,0.0006471447659571056
20860,0.005564872775017604
20861,0.0021139154081244865
20862,-0.001552956700892491
20863,-4.337913546970107e-05
20864,-0.0030626705073186072
20865,0.0037961648212050114
20866,0.0012079127357844943
20867,0.0016822494130805943
20868,0.0015961995953586994
20869,-0.0023725280807012916
20870,0.0
20871,-0.001725546803948208
20872,0.0016823856540839066
20873,-0.0015961723471580036
20874,0.0037961648212049975
20875,0.006341364749564107
20876,0.002674601633349802
20877,-0.0018118146072753083
20878,0.0038824871209336004
20879,0.0004745001665000109
20880,0.00017242661385179214
20881,-0.0021568585723834993
20882,-4.307940526220022e-05
20883,0.0006039836160929984
20884,-0.0010353771291301966
20885,0.0002588034099814951
20886,-0.0003018555670430967
20887,0.0008627597778737978
20888,0.0026050914734358083
20889,-0.002691958737177799
20890,-0.00039079369403610675
20891,0.0021710003885321016
20892,0.0008682639144095006
20893,-0.0042551062651216
20894,0.005644492017380792
20895,-0.0009550766817501
20896,-0.004602520823687992
20897,0.0009552401709540942
20898,0.006729978587546509
20899,-0.003820933435615903
20900,-0.0004774702203734077
20901,-0.00030398092669539634
20902,-0.002474790577822905
20903,-0.00425507901692089
20904,0.0008249120271403981
20905,-0.0012591121048468046
20906,0.006165395869625098
20907,-0.004081317241236393
20908,-0.006860306731359997
20909,-0.0011287294646320084
20910,0.0001736255346811988
20911,0.005079909299459409
20912,0.0001737072792833
20913,-0.010854565971449806
20914,0.010333580374603399
20915,-0.006469404044521301
20916,0.0
20917,-0.007077311401510897
20918,-0.007207448807919903
20919,-0.008727162703992597
20920,-0.0005645009733193929
20921,-0.020754245998554008
20922,-0.007511429734615299
20923,0.029655061485428597
20924,0.0057313047847214055
20925,-0.015022913965632101
20926,0.012851940825300598
20927,-0.003690523547200203
20928,0.0077719497812391986
20929,-0.003386678861507994
20930,-0.0097257820104164
20931,0.004472056438871004
20932,-0.007207448807919806
20933,-0.002778744256317696
20934,0.017541029182523198
20935,-0.011549204351178004
20936,-0.004168266249580201
20937,0.0033432179814364
20938,-0.0007816146362729995
20939,0.003169619694955904
20940,-0.0088574908478063
20941,-0.008379748145426101
20942,0.009986329305240897
20943,-0.0009117520426817974
20944,-0.001997265861048203
20945,-0.007077311401510897
20946,0.0216225644093649
20947,-0.012374416108525903
20948,-0.0033865426205046956
20949,0.007033768776837299
20950,-0.012027028798160103
20951,-0.010029708440710598
20952,0.013133877957652598
20953,0.0033272505358427004
20954,-0.0017950024674609003
20955,-0.0018823874470155003
20956,0.0013571238826637008
20957,-0.014228383682240602
20958,0.0065668981065252
20959,0.0021453053352985044
20960,-0.004990998420666998
20961,0.0089747943516987
20962,0.0023641356348943973
20963,-0.0042027624716309
20964,-4.386960308169763e-05
20965,0.0019700994049781997
20966,-0.0043780228983523045
20967,0.0024517930964558024
20968,0.007836446272229403
20969,-0.003589841445717501
20970,0.0009193270424685956
20971,-0.0006566816361922995
20972,0.0003940907263174018
20973,-0.0010945874691900975
20974,-0.0005253180607532049
20975,0.0
20976,-0.0017949479710594948
20977,0.004465407877907099
20978,0.0028895081920488966
20979,0.003589923190319602
20980,-0.0026267537929699006
20981,-0.0015760631750623005
20982,-0.0024517113518537983
20983,-0.0004815302022734974
20984,0.0001313635754391987
20985,-0.003108474732648199
20986,0.002189093193778295
20987,-0.003896438199677596
20988,-0.0014446995996231018
20989,-0.0007879362188287983
20990,-0.0030208445192873995
20991,-0.001707345005899405
20992,0.0022327175630539042
20993,-0.003940144313555299
20994,0.002539150827809901
20995,0.004334207791672096
20996,0.004465516870709799
20997,-0.0012258420518265964
20998,-0.0025830476790923013
20999,0.0
21000,0.0038964654478782987
21001,-0.0027143295099293988
21002,0.0006567088843930022
21003,0.0017510511197771014
21004,-4.37061138777034e-05
21005,-0.007749061292674803
21006,0.0026268355375719046
21007,0.0019700176603762998
21008,-0.0029770021644063005
21009,-0.004903422703707604
21010,-0.0006565453951889941
21011,0.00043787858479719943
21012,-0.0036198144664567056
21013,-0.004414181260643996
21014,0.0039286455728718
21015,-0.0025603226797320036
21016,-0.0067095969334438
21017,-0.010770900371286798
21018,-0.009181662691199601
21019,-0.0012359920065767999
21020,0.0064448534157159005
21021,-0.006312413536350201
21022,0.0013242898008539996
21023,-0.0060475882740201
21024,0.005208820536838
21025,0.0005298140138640002
21026,0.0048556838561305
21027,0.007239383699107298
21028,0.00039721064529430264
21029,-4.41557091887014e-05
21030,-0.0002647162695273986
21031,-0.0026486204740092008
21032,0.0071069029474406
21033,0.0068862606425001
21034,-0.0023394487650857006
21035,0.0007062461132145009
21036,0.00017659558855449842
21037,-0.00030902184381989897
21038,0.0007944757869901009
21039,-0.0018097709922250023
21040,0.0019421972474903022
21041,-0.00030894009921780125
21042,-0.0036196509772526003
21043,0.00022071042544220126
21044,-0.0037080441402322015
21045,0.0003972651416957011
21046,-0.00017645934755109935
21047,-0.0011476942122995992
21048,0.0009710168791431974
21049,0.0017656970276381002
21050,0.0018982186516059013
21051,0.003752077232518001
21052,-0.0025602954315312003
21053,-4.408758868720136e-05
21054,-0.005650323132324501
