Date,Actual,Forecast
2021-07-21,63.974674224853516,46.01679312133144
2021-07-22,62.11607742309572,45.97094735698574
2021-07-23,62.164997100830085,45.919915715234474
2021-07-26,63.192100524902315,45.736536746373666
2021-07-27,63.974674224853516,45.71327442274644
2021-07-28,64.21923828125,45.659045300349575
2021-07-29,65.0018081665039,45.586994998998584
2021-07-30,63.33884048461912,45.5124937323911
2021-08-02,61.50471115112302,45.276891155962716
2021-08-03,63.00868988037107,45.241992447804776
2021-08-04,62.91698837280271,45.179453775835626
2021-08-05,62.984241485595724,45.102177260140266
2021-08-06,63.90129852294919,45.02521205333444
2021-08-09,63.40609359741213,44.79681694608461
2021-08-10,64.85507202148436,44.76800423614906
2021-08-11,64.8306121826172,44.71361172949771
2021-08-12,65.12405395507814,44.64624249433269
2021-08-13,64.14587402343747,44.58066343512299
2021-08-16,63.1859931945801,44.39462289191872
2021-08-17,62.128307342529276,44.38222290014358
2021-08-18,61.999931335449205,44.34591826290713
2021-08-19,60.78327560424804,44.298269761487205
2021-08-20,61.16844177246092,44.254022270579206
2021-08-23,61.730922698974624,44.14279012790639
2021-08-24,63.13709640502931,44.15903113072498
2021-08-25,64.01136016845703,44.15362371193208
2021-08-26,63.20433425903319,44.13903846514391
2021-08-27,64.8611831665039,44.12990431587248
2021-08-30,64.3109359741211,44.134999405311994
2021-08-31,64.44544219970702,44.19293959560772
2021-09-01,63.37551879882814,44.23016953718375
2021-09-02,64.96511077880861,44.25868704087414
2021-09-03,64.04192352294923,44.29264371511351
2021-09-06,63.595621109008775,44.421366280689654
2021-09-07,63.14931869506839,44.5169519788008
2021-09-08,62.715236663818374,44.58871052297399
2021-09-09,63.14931869506839,44.64807568124969
2021-09-10,62.36063385009764,44.70873055970154
2021-09-13,63.8646240234375,44.887741007536995
2021-09-14,61.37020492553712,44.989388258046816
2021-09-15,62.458450317382805,45.060961434421735
2021-09-16,61.95712661743165,45.113955136104785
2021-09-17,61.42522430419922,45.16226677024691
2021-09-20,61.02172088623048,45.27091132313106
2021-09-21,59.19368743896485,45.33979661480661
2021-09-22,60.24526596069339,45.374526353363954
2021-09-23,62.947551727294936,45.38747799010358
2021-09-24,63.51045989990235,45.393479913588045
2021-09-27,64.4588394165039,45.37041647132679
2021-09-28,64.69133758544923,45.39686197103468
2021-09-29,65.02786254882812,45.391212981435665
2021-09-30,63.03934478759765,45.36670108706263
2021-10-01,64.74640655517577,45.33887381628805
2021-10-04,64.18352508544922,45.2415251799639
2021-10-05,64.18352508544922,45.25328821097008
2021-10-06,63.83473968505859,45.23838247529394
2021-10-07,64.55673217773438,45.20994642373556
2021-10-08,64.0733642578125,45.18327037754939
2021-10-11,63.68178558349608,45.11585695561622
2021-10-12,62.84965896606445,45.14444752663554
2021-10-13,62.62939834594725,45.14880804580435
2021-10-14,62.861892700195305,45.14125794738484
2021-10-15,63.88368606567383,45.1362590737703
2021-10-18,63.706268310546854,45.13081157502205
2021-10-19,64.07948303222659,45.17664773678163
2021-10-20,64.85653686523435,45.19549918997814
2021-10-21,63.11276626586913,45.19918462683492
2021-10-22,63.66342544555667,45.201801364001895
2021-10-25,64.42825317382814,45.195644714169234
2021-10-26,65.73760223388675,45.233501107397544
2021-10-27,63.54105758666993,45.24078573135948
2021-10-28,64.40376281738281,45.22974228402929
2021-10-29,64.16513824462889,45.21499406990203
2021-11-01,64.99725341796872,45.147290272221184
2021-11-02,65.27870941162108,45.16380725980114
2021-11-03,64.83819580078126,45.15065532410781
2021-11-04,64.37317657470702,45.120828538698404
2021-11-05,66.53302764892577,45.08962798744806
2021-11-08,66.33722686767581,44.99249876298064
2021-11-09,68.09324645996095,45.007179508284885
2021-11-10,66.66763305664061,44.996814281179034
2021-11-11,65.46840667724608,44.974435694194675
2021-11-12,65.82938385009767,44.95523942138349
2021-11-15,65.26647186279295,44.918999045963325
2021-11-16,63.23512649536134,44.960807225292164
2021-11-17,62.40300750732423,44.9801328754773
2021-11-18,61.59535980224611,44.98927740708653
2021-11-19,61.16094970703127,45.00268948147874
2021-11-22,61.82175064086915,45.0632341940013
2021-11-23,62.458080291748075,45.13469202252388
2021-11-24,62.54985427856447,45.18111273730659
2021-11-25,61.20683479309081,45.214259922895415
2021-11-26,59.863815307617166,45.24819105204412
2021-11-29,60.20644760131834,45.34671364308279
2021-11-30,58.1200294494629,45.42302940999155
2021-12-01,56.90243530273437,45.47032020252892
2021-12-02,58.266876220703125,45.50075403166071
2021-12-03,56.76171493530273,45.52893290506051
2021-12-06,58.74412536621092,45.59795423406801
2021-12-07,59.68638229370119,45.66294671550394
2021-12-08,60.133033752441385,45.69916266779463
2021-12-09,59.85769271850587,45.7196122858284
2021-12-10,59.319263458251946,45.73970022494605
2021-12-13,56.98198699951172,45.80196893937073
2021-12-14,56.35788726806641,45.872290989971795
2021-12-15,56.339542388916016,45.91785217361106
2021-12-16,56.61486053466797,45.951750975788066
2021-12-17,55.954055786132834,45.98933580070306
2021-12-20,55.102851867675774,46.124726649990706
2021-12-21,56.98900222778321,46.22468156093866
2021-12-22,56.99512481689455,46.30084634075957
2021-12-23,57.56465148925781,46.36542582277191
2021-12-24,57.754493713378906,46.43285485978762
2021-12-27,57.94433593750002,46.641962948627764
2021-12-28,58.360763549804666,46.758214163997884
2021-12-29,58.04844284057618,46.84433578552786
2021-12-30,57.99332809448243,46.91182718875214
2021-12-31,57.85247802734373,46.97460757323434
2022-01-03,58.936412811279276,47.12020924427127
2022-01-04,60.85318756103514,47.19886830876188
2022-01-05,60.85318756103514,47.23903294129244
2022-01-06,61.20837020874022,47.25295371098569
2022-01-07,62.09634399414061,47.255502149312264
2022-01-10,60.88379669189454,47.19159016257394
2022-01-11,62.33517456054689,47.19535188736073
2022-01-12,62.61074447631835,47.16056410057776
2022-01-13,62.74548339843752,47.101206062232706
2022-01-14,63.17414093017576,47.0337834500929
2022-01-17,63.091468811035156,46.795224160260915
2022-01-18,63.00879669189454,46.756583958429516
2022-01-19,61.61867523193359,46.689550368993146
2022-01-20,60.167308807373026,46.6087848645069
2022-01-21,58.97314453124999,46.53114480061066
2022-01-24,59.346710205078146,46.32998326346184
2022-01-25,55.79483795166014,46.324975359764245
2022-01-26,54.698665618896484,46.301509297629444
2022-01-27,55.05385208129884,46.27301179273058
2022-01-28,56.401107788085916,46.25491981460839
2022-01-31,57.85859298706054,46.260859935830084
2022-02-01,59.98359298706056,46.32872408785517
2022-02-02,60.038711547851584,46.377183338452035
2022-02-03,60.21017456054689,46.41778548362305
2022-02-04,60.632724761962905,46.46423473617245
2022-02-07,61.177745819091804,46.620787783136734
2022-02-08,60.816436767578125,46.720524964159395
2022-02-09,60.779701232910156,46.789637576737455
2022-02-10,60.49800491333005,46.839126062168646
2022-02-11,59.29770660400392,46.88249320533663
2022-02-14,59.15686416625977,46.95924746211785
2022-02-15,61.802394866943374,47.01110649113945
2022-02-16,62.10246658325197,47.023001933056726
2022-02-17,60.295906066894524,47.00747727405204
2022-02-18,56.762420654296896,46.97974470343567
2022-02-21,57.20946502685546,46.825096080620966
2022-02-22,57.65650939941408,46.800097928275534
2022-02-23,56.7379264831543,46.73867590156601
2022-02-24,56.67056655883791,46.655260337412564
2022-02-25,59.016014099121094,46.566696167083194
2022-02-28,58.48936080932615,46.285838692872716
2022-03-01,56.541961669921896,46.24031650177412
2022-03-02,57.66263198852539,46.17071268603728
2022-03-03,56.615444183349595,46.09145055544703
2022-03-04,54.588439941406264,46.019011246738884
2022-03-07,52.332817077636726,45.85230167860348
2022-03-08,54.03066635131837,45.863066970256725
2022-03-09,55.93076705932615,45.857202419729965
2022-03-10,55.979816436767564,45.847402735486114
2022-03-11,56.562110900878885,45.848361985800196
2022-03-14,56.6663017272949,45.90804373090126
2022-03-15,56.60500717163086,45.99067793095785
2022-03-16,58.04542160034181,46.052109416811014
2022-03-17,58.554164886474595,46.103506131937706
2022-03-18,58.59093475341796,46.15829576540371
2022-03-21,58.11897277832032,46.325274837772525
2022-03-22,58.1680030822754,46.42390772161479
2022-03-23,57.43247985839844,46.49057091901715
2022-03-24,57.68991470336916,46.53668133305257
2022-03-25,57.628620147705085,46.576223538758136
2022-03-28,56.390480041503935,46.64555985553027
2022-03-29,58.01477813720702,46.69831673677916
2022-03-30,57.97186279296877,46.71433932667069
2022-03-31,56.08401107788084,46.70670773006124
2022-04-01,56.690818786621094,46.69107749820079
2022-04-04,56.40274047851564,46.60195506165257
2022-04-05,55.225891113281264,46.608986009504875
2022-04-06,55.10943603515623,46.58496057939976
2022-04-07,54.83361434936524,46.54397095972733
2022-04-08,55.005237579345724,46.50240477427734
2022-04-11,54.962322235107415,46.38406416332069
2022-04-12,55.16460800170898,46.39745523755023
2022-04-13,55.62430191040037,46.38756407317001
2022-04-14,55.67334365844727,46.3677676683593
2022-04-15,55.54156303405764,46.353546619687265
2022-04-18,55.409782409667976,46.34355483883865
2022-04-19,56.32918930053713,46.39777819901612
2022-04-20,56.02272033691404,46.428983067203454
2022-04-21,56.21885299682618,46.44919436813521
2022-04-22,54.594570159912095,46.472638823399876
2022-04-25,55.091045379638665,46.550465801764915
2022-04-26,49.39683532714844,46.62276257826778
2022-04-27,47.93803787231445,46.665123701862264
2022-04-28,47.643829345703125,46.68924841181688
2022-04-29,45.69468307495118,46.70928247102459
2022-05-02,46.3076171875,46.734608111537405
2022-05-03,47.60091400146486,46.77705028374671
2022-05-04,49.29876708984375,46.784416317318346
2022-05-05,48.17095565795897,46.76946292714773
2022-05-06,47.95029449462891,46.74747602955661
2022-05-09,44.726234436035156,46.64097015822167
2022-05-10,44.93462753295897,46.64143313574787
2022-05-11,44.401371002197266,46.609820303915185
2022-05-12,44.9162368774414,46.559925015147535
2022-05-13,46.00114822387695,46.50788091727369
2022-05-16,45.74371337890625,46.34702481526142
2022-05-17,46.82861328125001,46.3422460853478
2022-05-18,46.09308242797853,46.312297497609315
2022-05-19,46.4240837097168,46.270680903732966
2022-05-20,46.123729705810554,46.23303086770575
2022-05-23,46.252452850341804,46.145593473670026
2022-05-24,45.67629623413086,46.17236003919678
2022-05-25,45.68242645263672,46.17607286283256
2022-05-26,47.20251083374024,46.16906120510897
2022-05-27,48.27515029907226,46.165800992381314
2022-05-30,48.13110923767089,46.16960497181128
2022-05-31,47.98706817626954,46.21963504401269
2022-06-01,47.51511383056641,46.24166489250696
2022-06-02,47.8093147277832,46.24739590137315
2022-06-03,47.1779899597168,46.25086698103374
2022-06-06,47.19638442993164,46.23690989975987
2022-06-07,47.8093147277832,46.26869108619158
2022-06-08,47.29445266723632,46.26680792807562
2022-06-09,45.835651397705085,46.243592067460646
2022-06-10,43.65971755981446,46.213834343619205
2022-06-13,41.50830078125,46.08353521246335
2022-06-14,41.710567474365234,46.07415503009836
2022-06-15,42.35415649414064,46.03184473704274
2022-06-16,40.01884841918945,45.96997261492256
2022-06-17,40.45404434204102,45.90425077853279
2022-06-20,40.37742424011232,45.69071746323472
2022-06-21,40.3008041381836,45.66360797332559
2022-06-22,39.55915451049805,45.60976087094559
2022-06-23,39.27107620239257,45.54265982776061
2022-06-24,41.116008758544915,45.47792384992392
2022-06-27,40.93804168701171,45.30265987791712
2022-06-28,40.42870330810547,45.298297811338664
2022-06-29,39.08475494384765,45.271619729734134
2022-06-30,39.07248306274414,45.23521486629042
2022-07-01,38.9927101135254,45.20374573685253
2022-07-04,38.52938461303712,45.134750127885006
2022-07-05,38.066059112548835,45.1648003389853
2022-07-06,37.78376770019531,45.17077784273415
2022-07-07,38.66132736206054,45.164401497705946
2022-07-08,38.814739227294915,45.15958052634865
2022-07-11,37.99242401123046,45.144688044634975
2022-07-12,38.673599243164055,45.18290392903332
2022-07-13,38.05378723144531,45.19178428762114
2022-07-14,37.48921585083007,45.18304315743611
2022-07-15,38.57541275024414,45.17072145110733
2022-07-18,39.0786247253418,45.1055025527043
2022-07-19,40.956459045410156,45.11908536184478
2022-07-20,41.66218566894532,45.10037474216501
2022-07-21,41.80945587158203,45.061735706849326
2022-07-22,41.84628295898438,45.01785234602257
2022-07-25,41.950611114501946,44.85463255687081
2022-07-26,43.88367843627929,44.836249846057115
2022-07-27,43.92663192749025,44.787132031818985
2022-07-28,44.88396072387695,44.7200720408729
2022-07-29,45.35648345947266,44.650052942722404
2022-08-01,46.516326904296875,44.42487282968513
2022-08-02,45.63264083862305,44.39136736390321
2022-08-03,45.865833282470696,44.3304340928636
2022-08-04,45.20920944213868,44.25470197693207
2022-08-05,45.63264083862305,44.17889675285678
2022-08-08,46.135841369628906,43.9520287064784
2022-08-09,45.982429504394524,43.9220463945852
2022-08-10,47.33864212036132,43.86687099443684
2022-08-11,48.41871261596679,43.79881111297673
2022-08-12,49.05078887939453,43.732277040987356
2022-08-15,48.97714996337889,43.54169912649772
2022-08-16,49.7503776550293,43.52603749811521
2022-08-17,49.044662475585945,43.48675497905605
2022-08-18,48.60894775390625,43.43608266347952
2022-08-19,47.69458007812501,43.388379233844375
2022-08-22,45.890388488769524,43.2639995458629
2022-08-23,46.700424194335945,43.27374180099359
2022-08-24,47.09317779541016,43.26201024728363
2022-08-25,47.95232009887696,43.24099153645529
2022-08-26,46.19107437133788,43.224980588160214
2022-08-29,46.66974639892579,43.207358372332884
2022-08-30,46.10516357421876,43.25607477234392
2022-08-31,45.06805801391601,43.284692104875056
2022-09-01,44.84713745117188,43.305003190342525
2022-09-02,44.448253631591804,43.330893374179624
2022-09-05,44.36540985107422,43.43753976987259
2022-09-06,44.28256607055664,43.525633004715324
2022-09-07,45.15398025512696,43.591379056983364
2022-09-08,45.27057266235352,43.64598806676196
2022-09-09,45.436260223388665,43.70283656644582
2022-09-12,46.221759796142585,43.8768689885684
2022-09-13,43.47251129150392,43.9778538490753
2022-09-14,42.97544479370118,44.05065496409884
2022-09-15,42.288116455078125,44.1063904538784
2022-09-16,40.74167251586914,44.15849385797979
2022-09-19,41.14669418334961,44.28396083755736
2022-09-20,40.86440658569336,44.358615518704724
2022-09-21,40.02367782592773,44.40031436850623
2022-09-22,40.109596252441406,44.42092693137506
2022-09-23,39.6125144958496,44.43471491519467
2022-09-26,39.53878784179689,44.43414338596759
2022-09-27,39.6125144958496,44.46607776333594
